Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"41","Sam Appleton","Male","Boulder","CO","AU","MPRO","FIN","3:40:32","0:26:15","0:01:55","1:57:06","0:01:33","1:13:44","1","1","1","3500","5","5","5","1","1","1","1","1","1","13232","1575","115","7026","93","4424"
"45","Jackson Laundry","Male","Guelph","ON","CA","MPRO","FIN","3:43:42","0:28:13","0:01:55","1:55:10","0:01:27","1:16:55","2","2","2","3443","14","14","14","3","3","3","2","2","2","13422","1693","115","6910","87","4615"
"47","Justin Riele","Male","Henderson","NV","US","MPRO","FIN","3:44:59","0:26:14","0:01:52","1:57:13","0:01:40","1:18:00","3","3","3","3419","4","4","4","2","2","2","3","3","3","13499","1574","112","7033","100","4680"
"46","Matthew Sharpe","Male","Boulder","CO","CA","MPRO","FIN","3:46:09","0:26:12","0:01:48","2:02:21","0:01:40","1:14:08","4","4","4","3398","2","2","2","6","6","6","4","4","4","13569","1572","108","7341","100","4448"
"63","Jason Pohl","Male","Red Deer","AB","CA","MPRO","FIN","3:46:27","0:29:33","0:02:30","1:58:45","0:02:01","1:13:39","5","5","5","3393","23","18","18","7","7","7","5","5","5","13587","1773","150","7125","121","4419"
"93","Miguel Mattox","Male","MILL VALLEY","CA","US","MPRO","FIN","3:47:03","0:26:20","0:02:20","2:01:38","0:02:02","1:14:42","6","6","6","3382","8","8","8","5","5","5","6","6","6","13623","1580","140","7298","122","4482"
"53","Andre Lopes","Male","Longmont","CO","BR","MPRO","FIN","3:47:51","0:27:03","0:01:50","2:03:13","0:01:37","1:14:07","7","7","7","3368","10","10","10","8","8","8","7","7","7","13671","1623","110","7393","97","4447"
"51","Connor Weaver","Male","LEWISVILLE","TX","US","MPRO","FIN","3:48:24","0:30:12","0:01:58","2:06:51","0:01:26","1:07:57","8","8","8","3358","31","24","22","23","22","22","8","8","8","13704","1812","118","7611","86","4077"
"50","Justin Metzler","Male","Boulder","CO","US","MPRO","FIN","3:49:57","0:26:19","0:01:53","2:03:57","0:01:34","1:16:13","9","9","9","3330","7","7","7","9","9","9","9","9","9","13797","1579","113","7437","94","4573"
"58","Joshua Berles","Male","Wahrstorf","MV","DE","MPRO","FIN","3:50:30","0:26:14","0:02:01","2:02:02","0:01:45","1:18:28","10","10","10","3320","3","3","3","4","4","4","10","10","10","13830","1574","121","7322","105","4708"
"65","Nicholas Holmes","Male","GLENDALE","WI","US","MPRO","FIN","3:51:30","0:27:09","0:02:00","2:08:57","0:01:24","1:12:00","11","11","11","3302","12","12","12","20","20","20","11","11","11","13890","1629","120","7737","84","4320"
"48","Cody Beals","Male","Guelph","ON","CA","MPRO","FIN","3:52:36","0:26:40","0:01:57","2:03:34","0:01:48","1:18:38","12","12","12","3282","9","9","9","10","10","10","12","12","12","13956","1600","117","7414","108","4718"
"83","Brennen Smith","Male","Victoria","BC","CA","MPRO","FIN","3:53:30","0:26:10","0:02:06","2:04:06","0:01:50","1:19:18","13","13","13","3266","1","1","1","11","11","11","13","13","13","14010","1570","126","7446","110","4758"
"85","Todd Wakefield","Male","MEAD","WA","AU","MPRO","FIN","3:53:38","0:32:13","0:02:18","2:02:39","0:01:45","1:14:43","14","14","14","3264","55","39","30","15","15","15","14","14","14","14018","1933","138","7359","105","4483"
