Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"1","Joe Gambles","Male","Niwot","CO","US","MPRO","FIN","3:44:04","0:24:02","0:01:23","2:00:21","0:00:45","1:17:33","1","1","1","3500","9","9","7","1","1","1","1","1","1","13444","1442","83","7221","45","4653"
"17","Jordan Jones","Male","GOLDEN","CO","US","MPRO","FIN","3:47:41","0:24:38","0:01:29","2:05:37","0:00:55","1:15:02","2","2","2","3434","12","12","9","11","11","10","2","2","2","13661","1478","89","7537","55","4502"
"3","Benjamin Hoffman","Male","TUCSON","","US","MPRO","FIN","3:48:22","0:24:49","0:01:35","2:03:02","0:00:43","1:18:13","3","3","3","3422","15","15","12","4","4","4","3","3","3","13702","1489","95","7382","43","4693"
"26","Joe Umphenour","Male","Colorado Springs","CO","US","MPRO","FIN","3:49:10","0:23:34","0:01:19","2:06:46","0:00:44","1:16:47","4","4","4","3408","4","4","3","9","9","8","4","4","4","13750","1414","79","7606","44","4607"
"27","Santiago Ascenco","Male","Goiânia","Goiás","BR","MPRO","FIN","3:50:49","0:24:53","0:01:30","2:03:10","0:00:38","1:20:38","5","5","5","3378","16","16","13","5","5","5","5","5","5","13849","1493","90","7390","38","4838"
"32","Leon Griffin","Male","Longmont","CO","US","MPRO","FIN","3:52:09","0:24:46","0:01:26","2:03:11","0:00:41","1:22:05","6","6","6","3354","14","14","11","2","2","2","6","6","6","13929","1486","86","7391","41","4925"
"2","Matt Reed","Male","Encinitas","CA","US","MPRO","FIN","3:53:19","0:23:59","0:01:25","2:06:20","0:00:53","1:20:42","7","7","7","3333","7","7","5","10","10","9","7","7","7","13999","1439","85","7580","53","4842"
"20","Marcus Fernandes","Male","Santos","SP","BR","MPRO","FIN","3:53:44","0:23:26","0:01:33","2:06:50","0:00:41","1:21:14","8","8","8","3326","3","3","2","12","12","11","8","8","8","14024","1406","93","7610","41","4874"
"12","Rix Joshua","Male","Caulfield South","VIC","US","MPRO","FIN","3:55:44","0:24:44","0:01:17","2:03:23","0:00:48","1:25:32","9","9","9","3290","13","13","10","3","3","3","9","9","9","14144","1484","77","7403","48","5132"
"31","Brian Fleischmann","Male","Colorado Springs","CO","US","MPRO","FIN","3:56:38","0:23:24","0:01:14","2:06:06","0:00:44","1:25:10","10","10","10","3273","2","2","1","7","7","6","10","10","10","14198","1404","74","7566","44","5110"
"33","Bryan Rhodes","Male","Christchurch","","NZ","MPRO","FIN","3:56:54","0:23:53","0:01:19","2:06:20","0:00:48","1:24:34","11","11","11","3269","6","6","4","8","8","7","11","11","11","14214","1433","79","7580","48","5074"
"1580","Drew Scott","Male","Boulder","CO","US","M18-24","FIN","3:58:24","0:24:55","0:01:33","2:06:14","0:00:49","1:24:53","12","12","1","3500","17","17","1","13","13","1","12","12","1","14304","1495","93","7574","49","5093"
"30","Mario De Elias","Male","buenos aires","Buenos Aires City Region","AR","MPRO","FIN","3:58:31","0:26:10","0:01:23","2:11:36","0:00:42","1:18:40","13","13","12","3239","26","23","14","18","18","13","13","13","12","14311","1570","83","7896","42","4720"
"1691","Steven Zawaski","Male","Boulder","CO","US","M25-29","FIN","4:03:06","0:27:28","0:01:54","2:07:15","0:01:11","1:25:18","14","14","1","3500","38","33","3","15","15","1","14","14","1","14586","1648","114","7635","71","5118"
"11","Michael Fox","Male","Woolooware","NSW","AU","MPRO","FIN","4:04:57","0:24:01","0:01:24","2:11:39","0:00:34","1:27:19","15","15","13","3124","8","8","6","16","16","12","15","15","13","14697","1441","84","7899","34","5239"
"1422","Steve Johnson","Male","LONGMONT","CO","US","M35-39","FIN","4:05:03","0:28:16","0:02:06","2:09:06","0:00:49","1:24:46","16","16","1","3500","55","44","8","19","19","1","16","16","1","14703","1696","126","7746","49","5086"
"23","Ryan Rau","Male","Brighton","MI","US","MPRO","FIN","4:05:50","0:28:52","0:01:40","2:12:05","0:00:48","1:22:25","17","17","14","3108","65","48","16","29","28","17","17","17","14","14750","1732","100","7925","48","4945"
"1768","Rob Lea","Male","Park City","UT","US","M30-34","FIN","4:06:10","0:23:35","0:01:44","2:12:22","0:01:02","1:27:27","18","18","1","3500","5","5","2","17","17","2","18","18","1","14770","1415","104","7942","62","5247"
"22","Mark Hillers","Male","Amarillo","TX","US","MPRO","FIN","4:06:46","0:29:11","0:01:22","2:13:13","0:00:38","1:22:22","19","19","15","3091","73","54","17","31","29","18","19","19","15","14806","1751","82","7993","38","4942"
"29","Raul Furtado","Male","Petropolis","rio de janeiro","BR","MPRO","FIN","4:07:29","0:27:30","0:01:36","2:12:29","0:00:49","1:25:05","20","20","16","3078","40","35","15","25","24","15","20","20","16","14849","1650","96","7949","49","5105"
"1855","Kirk Framke","Male","","","US","M35-39","FIN","4:07:35","0:25:26","0:01:43","2:14:43","0:01:09","1:24:34","21","21","2","3454","21","19","1","27","26","4","21","21","2","14855","1526","103","8083","69","5074"
"41","Bon Blatchford","Male","Mermaid Beach","QLD","AU","FPRO","FIN","4:07:48","0:24:56","0:01:31","2:16:11","0:00:43","1:24:27","22","1","1","3500","18","1","1","30","2","2","22","1","1","14868","1496","91","8171","43","5067"
"19","Billy Edwards","Male","Niwot","CO","US","MPRO","FIN","4:08:24","0:30:54","0:01:27","2:09:51","0:00:55","1:25:17","23","22","17","3062","135","107","19","28","27","16","23","22","17","14904","1854","87","7791","55","5117"
"1414","Tim Hola","Male","Highlands Ranch","CO","US","M35-39","FIN","4:08:38","0:25:26","0:01:44","2:14:09","0:01:07","1:26:12","24","23","3","3435","22","20","2","23","22","3","24","23","3","14918","1526","104","8049","67","5172"
