Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"784","Mika Eggink","Male","Red Deer County","AB","CA","M18-24","FIN","4:10:05","0:20:54","","2:19:54","","1:27:15","1","1","1","3500","1","1","1","1","1","1","1","1","1","15005","1254","76","8394","45","5235"
"114","Dylan Gleeson","Male","Garibaldi Highlands","BC","CA","M35-39","FIN","4:13:58","0:24:33","","2:18:45","","1:27:21","2","2","1","3500","15","14","1","2","2","1","2","2","1","15238","1473","105","8325","94","5241"
"977","Shawn Wilyman","Male","REGINA","SK","CA","M30-34","FIN","4:15:12","0:23:52","","2:26:10","","1:22:13","3","3","1","3500","6","6","2","8","8","3","3","3","1","15312","1432","91","8770","85","4933"
"118","Martin Caron","Male","kaleden","BC","CA","M40-44","FIN","4:16:53","0:26:56","","2:16:53","","1:29:44","4","4","1","3500","59","46","5","3","3","1","4","4","1","15413","1616","121","8213","80","5384"
"1026","Thomas Watson","Male","Victoria","BC","CA","M30-34","FIN","4:18:39","0:24:05","","2:20:10","","1:29:14","5","5","2","3437","12","12","4","4","4","1","5","5","2","15519","1445","155","8410","155","5354"
"113","Matt Stewart","Male","Calgary","AB","CA","M35-39","FIN","4:18:57","0:29:19","","2:22:10","","1:24:05","6","6","2","3410","117","92","10","10","10","2","6","6","2","15537","1759","126","8530","77","5045"
"801","Jameson Plewes","Male","Brandon","MB","CA","M18-24","FIN","4:20:14","0:23:59","","2:28:44","","1:22:48","7","7","2","3317","8","8","5","17","17","2","7","7","2","15614","1439","173","8924","110","4968"
"1682","Clint Dalziel","Male","Calgary","AB","CA","M30-34","FIN","4:22:01","0:27:28","","2:25:00","","1:26:47","8","8","3","3377","66","50","9","12","12","5","8","8","3","15721","1648","95","8700","71","5207"
"903","Chris Cartwright","Male","Vancouver","BC","CA","M25-29","FIN","4:23:07","0:26:49","","2:26:21","","1:26:25","9","9","1","3500","56","43","9","13","13","1","9","9","1","15787","1609","98","8781","113","5185"
"840","Batuhan Kaya","Male","Victoria","BC","TR","M25-29","FIN","4:24:39","0:25:18","","2:30:42","","1:24:37","10","10","2","3472","20","18","3","21","21","5","10","10","2","15879","1518","153","9042","90","5077"
"1183","Wyatt Kuntz","Male","Warman","SK","CA","M35-39","FIN","4:24:52","0:27:58","","2:27:57","","1:25:54","11","11","3","3303","88","67","6","20","20","3","11","11","3","15892","1678","105","8877","77","5154"
"160","Tyler Johnston","Male","Sylvan Lake","AB","CA","M40-44","FIN","4:25:13","0:29:05","","2:23:20","","1:29:39","12","12","2","3350","108","83","9","11","11","3","12","12","2","15913","1745","98","8600","91","5379"
"147","Lishan Sharples","Male","Vancouver","BC","CA","M30-34","FIN","4:26:02","0:27:08","","2:31:01","","1:24:49","13","13","4","3305","62","48","7","27","27","7","13","13","4","15962","1628","110","9061","74","5089"
"116","Anthony Toth","Male","Chilliwack","BC","CA","M40-44","FIN","4:26:07","0:24:00","","2:25:22","","1:33:43","14","14","3","3333","9","9","1","5","5","2","14","14","3","15967","1440","90","8722","94","5623"
"107","Matthew Mountford","Male","North Vancouver","BC","CA","M30-34","FIN","4:28:36","0:27:39","","2:24:11","","1:33:19","15","15","5","3258","76","58","12","9","9","4","15","15","5","16116","1659","101","8651","106","5599"
"214","Michael Schnare","Male","Red Deer","AB","CA","M30-34","FIN","4:29:36","0:24:02","","2:25:51","","1:37:09","16","16","6","3240","10","10","3","7","7","2","16","16","6","16176","1442","97","8751","58","5829"
"1197","Ian Jeffrey","Male","calgary","AB","CA","M40-44","FIN","4:30:11","0:27:57","","2:26:31","","1:31:57","17","17","4","3260","85","65","7","19","19","4","17","17","4","16211","1677","136","8791","91","5517"
"798","Jackson Konkin","Male","Trail","BC","CA","M18-24","FIN","4:31:14","0:22:19","","2:31:54","","1:34:29","18","18","3","3119","2","2","2","18","18","3","18","18","3","16274","1339","87","9114","65","5669"
"212","Jaron Piercy","Male","Black Creek","BC","CA","M25-29","FIN","4:31:54","0:24:40","","2:28:49","","1:34:41","19","19","3","3341","16","15","1","16","16","4","19","19","3","16314","1480","122","8929","102","5681"
"960","Chris Mcnamara","Male","Calgary","AB","CA","M30-34","FIN","4:32:26","0:30:15","","2:28:03","","1:29:52","20","20","7","3189","147","117","21","30","30","9","20","20","7","16346","1815","167","8883","90","5392"
"163","Brett Mcphedran","Male","Revelstoke","BC","CA","M40-44","FIN","4:34:45","0:26:41","","2:34:12","","1:28:37","21","21","5","3178","51","38","4","39","39","7","21","21","5","16485","1601","207","9252","108","5317"
"102","Nassim Ennabaoui","Male","Montreal","QC","CA","M25-29","FIN","4:34:45","0:28:05","","2:25:23","","1:37:40","22","22","4","3290","90","69","12","14","14","2","22","22","4","16485","1685","89","8723","128","5860"
"748","Nicole Walker","Female","East St. Paul","MB","CA","F30-34","FIN","4:35:09","0:26:28","","2:39:40","","1:26:19","23","1","1","3500","44","12","4","58","3","1","23","1","1","16509","1588","82","9580","80","5179"
"908","Adrian Chin","Male","Calgary","AB","CA","M25-29","FIN","4:36:32","0:30:40","","2:22:06","","1:39:49","24","23","5","3258","163","128","18","15","15","3","24","23","5","16592","1840","150","8526","86","5989"
"821","William Rooke","Male","North Vancouver","BC","CA","M18-24","FIN","4:37:48","0:29:34","","2:31:53","","1:32:43","25","24","4","3001","125","97","15","35","35","6","25","24","4","16668","1774","109","9113","108","5563"
"776","Spencer Hardy","Male","Victoria","BC","CA","M18-24","FIN","4:38:02","0:31:26","","2:29:41","","1:31:38","26","25","5","2996","200","154","20","36","36","7","26","25","5","16682","1886","141","8981","174","5498"
"249","Scott Tremblay","Male","Kaleden","BC","CA","M45-49","FIN","4:38:16","0:31:27","","2:28:54","","1:34:40","27","26","1","3500","203","157","23","32","32","3","27","26","1","16696","1887","94","8934","101","5680"
"1170","Aaron Hains","Male","Beaumont","AB","CA","M35-39","FIN","4:38:56","0:26:53","","2:30:54","","1:38:20","28","27","4","3050","57","44","4","22","22","4","28","27","4","16736","1613","103","9054","66","5900"
"1689","Kevin Cutjar","Male","Penticton","BC","CA","M55-59","FIN","4:39:34","0:26:58","","2:37:11","","1:32:55","29","28","1","3500","60","47","3","42","42","2","29","28","1","16774","1618","81","9431","69","5575"
"905","Juan Jaramillo","Male","north vancouver","BC","CA","M25-29","FIN","4:40:07","0:26:10","","2:36:45","","1:31:26","30","29","6","3194","40","29","6","40","40","7","30","29","6","16807","1570","125","9405","221","5486"
"988","Curtis Timmons","Male","Calgary","AB","CA","M30-34","FIN","4:40:23","0:30:09","","2:35:50","","1:31:28","31","30","8","3046","142","112","20","59","56","12","31","30","8","16823","1809","100","9350","76","5488"
"129","Trevor Katelnikoff","Male","Calgary","AB","CA","M50-54","FIN","4:40:30","0:27:43","","2:38:52","","1:29:59","32","31","1","3500","78","59","5","69","65","3","32","31","1","16830","1663","134","9532","102","5399"
"162","Jesse Bruce","Male","Toronto","ON","CA","M40-44","FIN","4:40:47","0:30:56","","2:34:06","","1:31:15","33","32","6","3069","172","136","15","57","55","8","33","32","6","16847","1856","143","9246","127","5475"
"1691","Patrick Peacock","Male","Winnipeg","MB","CA","M45-49","FIN","4:41:26","0:25:24","","2:33:22","","1:39:43","34","33","2","3443","24","20","2","29","29","2","34","33","2","16886","1524","118","9202","59","5983"
"1049","Pablo Casuso","Male","Toronto","ON","ES","M30-34","FIN","4:42:19","0:27:34","","2:29:21","","1:37:11","35","34","9","3011","74","56","11","26","26","6","35","34","9","16939","1654","173","8961","320","5831"
"149","Art Chasovskykh","Male","Langford","BC","UA","M30-34","FIN","4:42:31","0:23:15","","2:42:44","","1:32:22","36","35","10","3008","3","3","1","63","60","14","36","35","10","16951","1395","151","9764","99","5542"
"957","Erik Nelson","Male","Calgary","AB","CA","M30-34","FIN","4:42:57","0:26:02","","2:37:35","","1:35:59","37","36","11","3000","36","27","5","44","44","11","37","36","11","16977","1562","127","9455","73","5759"
"108","Kylie Acford","Female","Victoria","BC","GB","F30-34","FIN","4:43:32","0:25:20","","2:41:30","","1:33:25","38","2","2","3349","21","3","1","70","5","2","38","2","2","17012","1520","122","9690","75","5605"
"1103","Scott Miller","Male","Abbotsford","BC","CA","M35-39","FIN","4:44:30","0:29:14","","2:33:35","","1:35:43","39","37","5","2950","114","89","9","47","46","6","39","37","5","17070","1754","196","9215","162","5743"
"1694","Braden Pleckaitis","Male","Edmonton","AB","CA","M25-29","FIN","4:44:39","0:26:37","","2:30:21","","1:43:10","40","38","7","3112","46","34","7","25","25","6","40","38","7","17079","1597","167","9021","105","6190"
"126","Darin Hunter","Male","Calgary","AB","CA","M45-49","FIN","4:44:44","0:26:46","","2:39:53","","1:34:06","41","39","3","3383","54","41","7","65","62","8","41","39","3","17084","1606","115","9593","123","5646"
"121","Sharon Styles","Female","Carstairs","AB","CA","F45-49","FIN","4:44:47","0:27:05","","2:38:52","","1:36:00","42","3","1","3500","61","14","2","55","2","1","42","3","1","17087","1625","85","9532","84","5760"
"1237","Jason Britton","Male","Edmonton","Alberta","CA","M40-44","FIN","4:45:04","0:24:02","","2:37:45","","1:40:09","43","40","7","2992","11","11","2","36","36","5","43","40","7","17104","1442","101","9465","87","6009"
"166","Chris Young","Male","Logy Bay","NL","CA","M40-44","FIN","4:45:39","0:30:52","","2:30:20","","1:40:12","44","41","8","2982","167","132","14","38","38","6","44","41","8","17139","1852","146","9020","109","6012"
"1057","David Brauner","Male","Calgary","AB","US","M35-39","FIN","4:45:44","0:26:55","","2:31:19","","1:42:14","45","42","6","2928","58","45","5","31","31","5","45","42","6","17144","1615","184","9079","132","6134"
"152","Brett Vancise","Male","Calgary","AB","CA","M35-39","FIN","4:45:44","0:32:04","","2:34:31","","1:35:52","46","43","7","2928","226","173","24","64","61","7","46","43","7","17144","1924","116","9271","81","5752"
"789","Kaden Katelnikoff","Male","Calgary","AB","CA","M18-24","FIN","4:45:47","0:28:22","","2:29:22","","1:44:29","47","44","6","2857","97","73","10","24","24","4","47","44","6","17147","1702","115","8962","99","6269"
"1019","Jordan Hirtle","Male","Edmonton","AB","CA","M30-34","FIN","4:45:48","0:29:10","","2:29:23","","1:43:51","48","45","12","2949","113","88","17","28","28","8","48","45","12","17148","1750","125","8963","78","6231"
