Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"211","Raul Arratia","Male","Santiago","CL-RM","CL","M25-29","FIN","4:00:55","0:28:04","0:02:24","2:11:32","0:02:31","1:16:23","1","1","1","3500","18","18","2","4","4","1","1","1","1","14455","1684","144","7892","151","4583"
"452","Pablo Manuel Bien","Male","Bahía Blanca","AR-B","AR","M30-34","FIN","4:02:20","0:29:21","0:03:06","2:08:50","0:02:21","1:18:42","2","2","1","3500","33","32","7","3","3","1","2","2","1","14540","1761","186","7730","141","4722"
"1303","walter tlaija","Male","Porto Alegre","BR-RS","BR","M35-39","FIN","4:04:36","0:31:08","0:03:00","2:09:45","0:02:06","1:18:36","3","3","1","3500","92","88","23","14","14","7","3","3","1","14676","1868","180","7785","126","4716"
"363","Gustavo Carvalho","Male","Pirassununga","SAO PAULO","BR","M35-39","FIN","4:05:05","0:25:17","0:02:41","2:11:39","0:02:29","1:22:59","4","4","2","3491","2","2","1","1","1","1","4","4","2","14705","1517","161","7899","149","4979"
"613","Santiago Paz","Male","Arvada","CO","AR","M25-29","FIN","4:06:00","0:27:09","0:03:17","2:13:00","0:02:15","1:20:19","5","5","2","3408","7","7","1","12","12","2","5","5","2","14760","1629","197","7980","135","4819"
"820","Alberto Danioni","Male","Las Condes","Santiago Metropolitan Region","CL","M30-34","FIN","4:07:07","","0:00:00","","0:00:00","1:27:13","6","6","2","3413","99999","99999","99999","99999","99999","99999","6","6","2","14827","","","","","5233"
"580","Agustin Leiro","Male","Buenos Aires ","BUENOS AIRES","AR","M35-39","FIN","4:07:35","0:26:44","0:03:00","2:11:04","0:02:26","1:24:22","7","7","3","3446","5","5","3","2","2","2","7","7","3","14855","1604","180","7864","146","5062"
"943","Nauro Vinicius Carvalho Jasper","Male","CURITIBA","BR-PR","BR","M30-34","FIN","4:07:54","0:27:52","0:03:18","2:12:02","0:02:40","1:22:01","8","8","3","3399","14","14","3","9","9","3","8","8","3","14874","1672","198","7922","160","4921"
"1264","Guillermo Garcia","Male","Bariloche","RIO NEGRO","AR","M30-34","FIN","4:08:43","0:30:01","0:02:51","2:14:29","0:02:28","1:18:53","9","9","4","3385","58","56","13","26","26","5","9","9","4","14923","1801","171","8069","148","4733"
"1225","Neri Marcelo Molina","Male","Murphy","Santa Fe","AR","M25-29","FIN","4:09:00","0:33:32","0:03:42","2:08:30","0:02:19","1:20:57","10","10","3","3354","214","199","18","18","18","3","10","10","3","14940","2012","222","7710","139","4857"
