Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2","Axel Zeebroek","Male","Samrée","Other","BE","MPRO","FIN","3:49:28","0:23:38","0:01:52","2:06:34","0:01:07","1:16:17","1","1","1","3500","3","1","1","1","1","1","1","1","1","13768","1418","112","7594","67","4577"
"11","Patrick Lange","Male","Salzburg","","DE","MPRO","FIN","3:54:25","0:24:22","0:01:34","2:12:49","0:01:31","1:14:09","2","2","2","3410","9","7","3","5","4","4","2","2","2","14065","1462","94","7969","91","4449"
"23","Horst Reichel","Male","Darmstadt","","DE","MPRO","FIN","3:56:03","0:24:24","0:01:44","2:12:26","0:01:14","1:16:15","5","3","3","3381","10","8","4","4","3","3","5","3","3","14163","1464","104","7946","74","4575"
"29","Johannes Moldan","Male","Wertheim","Other","DE","MPRO","FIN","3:57:14","0:26:31","0:01:25","2:10:33","0:01:18","1:17:27","6","4","4","3360","33","29","10","3","2","2","6","4","4","14234","1591","85","7833","78","4647"
"22","Yvan Jarrige","Male","Lyon","","FR","MPRO","FIN","3:59:36","0:24:28","0:01:34","2:12:45","0:01:27","1:19:22","7","5","5","3317","11","9","5","6","5","5","7","5","5","14376","1468","94","7965","87","4762"
"9","Patrick Jaberg","Male","Heimberg","","CH","MPRO","FIN","4:01:52","0:26:32","0:01:51","2:11:59","0:01:40","1:19:50","8","6","6","3276","34","30","11","8","6","6","8","6","6","14512","1592","111","7919","100","4790"
"612","Patrick Dirksmeier","Male","Geseke","","DE","M25-29","FIN","4:03:01","0:23:53","0:02:19","2:17:17","0:01:27","1:18:05","9","7","1","3500","6","4","2","11","9","2","9","7","1","14581","1433","139","8237","87","4685"
"555","Bob Martens","Male","","","NL","M25-29","FIN","4:04:10","0:26:11","0:01:52","2:15:21","0:01:47","1:18:59","10","8","2","3479","19","17","4","10","8","1","10","8","2","14650","1571","112","8121","107","4739"
"13","Panu Lieto","Male","Oulu","","FI","MPRO","FIN","4:05:20","0:24:08","0:02:01","2:17:26","0:01:45","1:20:00","11","9","7","3214","8","6","2","12","10","8","11","9","7","14720","1448","121","8246","105","4800"
"17","Fabian Rahn","Male","Hürtgenwald","","DE","MPRO","FIN","4:06:25","0:32:32","0:01:43","2:13:52","0:01:30","1:16:48","12","10","8","3194","250","215","14","20","18","11","12","10","8","14785","1952","103","8032","90","4608"
