Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"856","Richard Ebbage","Male","Ripon","North Yorkshire ","GB","M25-29","FIN","4:03:38","0:29:01","","2:13:06","","1:16:56","1","1","1","3500","18","18","7","1","1","1","1","1","1","14618","1741","145","7986","130","4616"
"891","Kevin Maurel","Male","Le cannet","","FR","M25-29","FIN","4:04:22","0:27:46","","2:14:39","","1:17:23","2","2","2","3486","8","8","4","2","2","2","2","2","2","14662","1666","136","8079","138","4643"
"92","Vincent Morizot","Male","Boulogne Billancourt","","FR","M18-24","FIN","4:07:19","0:27:58","","2:14:09","","1:20:25","3","3","1","3500","10","10","4","3","3","1","3","3","1","14839","1678","156","8049","131","4825"
"1573","Sebastien Moreau","Male","Cournon","","FR","M40-44","FIN","4:09:14","0:32:15","","2:14:18","","1:15:13","4","4","1","3500","103","93","17","10","10","2","4","4","1","14954","1935","288","8058","160","4513"
"1026","Simon Damiens","Male","LIGNEROLLES","","FR","M30-34","FIN","4:12:58","0:29:39","","2:22:12","","1:14:41","5","5","1","3500","32","30","6","33","33","9","5","5","1","15178","1779","246","8532","140","4481"
"187","Boris Rolin","Male","Landenne","","BE","M25-29","FIN","4:14:02","0:30:20","","2:18:20","","1:20:39","6","6","3","3312","51","48","15","11","11","6","6","6","3","15242","1820","163","8300","120","4839"
"1564","Stephane METTIER","Male","kervignac","BRETAGNE","FR","M40-44","FIN","4:14:28","0:29:52","","2:15:43","","1:22:34","7","7","2","3405","37","35","3","6","6","1","7","7","2","15268","1792","236","8143","143","4954"
"23","Julien Sola","Male","Sainte maxime","83","FR","M30-34","FIN","4:14:35","0:30:10","","2:18:20","","1:20:37","8","8","2","3470","47","44","9","12","12","1","8","8","2","15275","1810","200","8300","128","4837"
"107","Romain Serveaux","Male","Lentigny","","FR","M30-34","FIN","4:14:40","0:31:18","","2:20:33","","1:17:30","9","9","3","3469","80","73","15","26","26","7","9","9","3","15280","1878","204","8433","115","4650"
"17","Quentin Kurc Boucau","Male","Meudon","","FR","M25-29","FIN","4:16:13","0:31:23","","2:13:52","","1:25:39","10","10","4","3273","81","74","22","4","4","3","10","10","4","15373","1883","170","8032","149","5139"
"86","Pierre Massonneau","Female","Châtellerault","Nouvelle-Aquitaine","FR","M30-34","FIN","4:16:25","0:28:14","","2:20:39","","1:21:37","11","11","4","3437","12","12","1","18","18","2","11","11","4","15385","1694","208","8439","147","4897"
"2159","Binjamin Chiron","Male","Poitiers","","FR","M18-24","FIN","4:16:51","0:30:22","","2:21:28","","1:19:53","12","12","2","3328","53","49","11","25","25","4","12","12","2","15411","1822","184","8488","124","4793"
"29","Alessandro Tomaiuolo","Male","Milano","","IT","M40-44","FIN","4:17:35","0:30:37","","2:22:03","","1:19:15","13","13","3","3349","57","53","7","29","29","4","13","13","3","15455","1837","184","8523","156","4755"
"24","Steffen Stegmann","Male","Frankenthal","","DE","M25-29","FIN","4:17:49","0:26:44","","2:22:17","","1:22:58","14","14","5","3244","5","5","2","15","15","7","14","14","5","15469","1604","178","8537","172","4978"
"760","Tim Bräutigam","Male","Großwallstadt","","DE","M18-24","FIN","4:19:11","0:25:38","","2:23:26","","1:25:07","15","15","3","3286","2","2","2","13","13","2","15","15","3","15551","1538","171","8606","129","5107"
"1415","Jerome Becht","Male","bias","","FR","M40-44","FIN","4:19:31","0:30:46","","2:18:24","","1:25:13","16","16","4","3314","62","58","10","17","17","3","16","16","4","15571","1846","172","8304","136","5113"
"2150","Jacopo Niccolò Lodi","Male","Mentana","Italia","IT","M18-24","FIN","4:20:38","0:26:30","","2:26:17","","1:21:22","17","17","4","3260","4","4","3","31","31","5","17","17","4","15638","1590","185","8777","204","4882"
"142","François Fouss","Male","Soignies","","BE","M35-39","FIN","4:21:04","0:31:47","","2:20:40","","1:22:46","18","18","1","3500","89","82","9","32","32","4","18","18","1","15664","1907","209","8440","142","4966"
"7","Anthony Adam","Male","aigrefeuille sur maine","","FR","M35-39","FIN","4:21:07","0:29:50","","2:18:44","","1:27:14","19","19","2","3499","35","33","4","9","9","2","19","19","2","15667","1790","160","8324","159","5234"
"1073","Nicolas Herbau","Male","Caveirac","","FR","M30-34","FIN","4:21:12","0:32:06","","2:18:53","","1:25:02","20","20","5","3351","96","87","20","20","20","4","20","20","5","15672","1926","165","8333","146","5102"
"99","Cedric Pirinoli","Male","Nyon","","CH","M35-39","FIN","4:22:07","0:34:38","","2:19:41","","1:21:31","21","21","3","3481","197","174","25","51","51","7","21","21","3","15727","2078","236","8381","141","4891"
"110","Gérald Soler","Male","MONTBETON","","FR","M40-44","FIN","4:22:15","0:32:23","","2:20:56","","1:22:45","22","22","5","3265","109","99","19","35","35","5","22","22","5","15735","1943","200","8456","171","4965"
"76","Armel Le Floch","Male","LUNEL","","FR","M40-44","FIN","4:22:17","0:30:27","","2:26:57","","1:19:15","23","23","6","3265","56","52","6","68","68","10","23","23","6","15737","1827","212","8817","126","4755"
