Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"9","Kurt Hansen","Male","Avoca Beach","NSW","AU","M25-29","FIN","3:54:54","0:25:12","0:01:22","2:04:25","0:01:02","1:22:52","1","1","1","3500","9","9","6","1","1","1","1","1","1","14094","1512","82","7465","62","4972"
"64","Thales Da Silva Souza","Male","","NSW","BR","M25-29","FIN","3:54:56","0:30:26","0:01:22","2:08:56","0:01:10","1:13:02","2","2","2","3499","128","114","23","13","13","7","2","2","2","14096","1826","82","7736","70","4382"
"124","Jack Pringle","Male","Maroochydore","AU-QLD","AU","M18-24","FIN","3:56:28","0:24:26","0:01:50","2:08:34","0:01:01","1:20:36","3","3","1","3500","3","3","2","2","2","1","3","3","1","14188","1466","110","7714","61","4836"
"1221","Gus Macdonald","Male","Hughesdale","VIC","AU","M18-24","FIN","3:57:35","0:26:14","0:01:42","2:07:57","0:01:19","1:20:23","4","4","2","3479","18","18","5","4","4","2","4","4","2","14255","1574","102","7677","79","4823"
"1306","Daniel Barry","Male","Traralgon","VIC","AU","M35-39","FIN","4:00:29","0:29:04","0:01:16","2:06:08","0:01:29","1:22:31","5","5","1","3500","77","69","10","5","5","1","5","5","1","14429","1744","76","7568","89","4951"
"278","Tom Franks","Male","","NSW","AU","M25-29","FIN","4:00:44","0:24:27","0:01:35","2:09:49","0:01:09","1:23:45","6","6","3","3395","4","4","2","3","3","2","6","6","3","14444","1467","95","7789","69","5025"
"90","Patrick Bleasel","Male","Sydney","AU-NSW","AU","M25-29","FIN","4:02:02","0:26:22","0:02:01","2:11:50","0:01:16","1:20:33","7","7","4","3371","21","21","9","10","10","5","7","7","4","14522","1582","121","7910","76","4833"
"180","Jonah Newton","Male","Lilli Pilli","NSW","AU","M18-24","FIN","4:02:29","0:25:18","0:01:27","2:15:58","0:01:56","1:17:49","8","8","3","3391","10","10","3","20","20","5","8","8","3","14549","1518","87","8158","116","4669"
"1220","Thomas Blaha","Male","Newport","AU-NSW","AT","M40-44","FIN","4:03:06","0:27:52","0:02:02","2:10:25","0:01:33","1:21:15","9","9","1","3500","44","41","3","11","11","1","9","9","1","14586","1672","122","7825","93","4875"
"10","John Ketelbey","Male","Freshwater","NSW","AU","M35-39","FIN","4:03:07","0:27:30","0:01:44","2:08:23","0:01:51","1:23:40","10","10","2","3452","38","35","4","6","6","2","10","10","2","14587","1650","104","7703","111","5020"
"1251","Tom Moulai","Male","","CAN","NZ","M25-29","FIN","4:05:31","0:28:39","0:02:06","2:16:38","0:01:33","1:16:35","11","11","5","3308","63","57","15","35","35","11","11","11","5","14731","1719","126","8198","93","4595"
"1312","Jacob Lipari","Male","Sussex inlet","AU-NSW","AU","M25-29","FIN","4:06:35","0:26:26","0:01:14","2:11:52","0:01:18","1:25:45","12","12","6","3289","23","23","11","7","7","3","12","12","6","14795","1586","74","7912","78","5145"
"189","Daniel Robins","Male","Port Macquarie","NSW","AU","M30-34","FIN","4:07:05","0:29:28","0:02:04","2:11:11","0:01:19","1:23:03","13","13","1","3500","94","85","21","19","19","2","13","13","1","14825","1768","124","7871","79","4983"
"294","Damien McAleese","Male","Mount Barker","AU-WA","AU","M25-29","FIN","4:08:05","0:24:55","0:01:41","2:12:59","0:01:32","1:26:59","14","14","7","3262","7","7","4","8","8","4","14","14","7","14885","1495","101","7979","92","5219"
"13","Tim Belstead","Male","Blackmans Bay","AU-TAS","AU","M25-29","FIN","4:08:07","0:23:36","0:01:52","2:14:57","0:01:03","1:26:39","15","15","8","3262","1","1","1","12","12","6","15","15","8","14887","1416","112","8097","63","5199"
"16","Sean de Morton","Male","GREENSBOROUGH","VIC","AU","M40-44","FIN","4:08:14","0:26:57","0:01:40","2:13:33","0:01:40","1:24:23","16","16","2","3407","29","27","2","15","15","2","16","16","2","14894","1617","100","8013","100","5063"
"335","Tyler Jerram","Male","Auckland","AUCKLAND","NZ","M18-24","FIN","4:08:24","0:29:21","0:01:29","2:11:33","0:01:19","1:24:42","17","17","4","3285","85","77","12","16","16","3","17","17","4","14904","1761","89","7893","79","5082"
"19","Peter Fitzweijers","Male","Cashmere","","NZ","M40-44","FIN","4:09:35","0:30:40","0:01:58","2:13:18","0:02:07","1:21:32","18","18","3","3383","141","124","17","29","29","4","18","18","3","14975","1840","118","7998","127","4892"
"1301","James Byrne","Male","KENSINGTON","NSW","AU","M40-44","FIN","4:11:26","0:29:00","0:02:05","2:14:13","0:01:18","1:24:50","19","19","4","3350","72","66","9","25","25","3","19","19","4","15086","1740","125","8053","78","5090"
"7","John Hughes","Male","Spring Farm","NSW","AU","M50-54","FIN","4:12:54","0:34:15","0:02:12","2:13:19","0:01:28","1:21:39","20","20","1","3500","332","297","22","47","47","1","20","20","1","15174","2055","132","7999","88","4899"
"205","Jarrad Davis","Male","south west rocks","AU-NSW","AU","M30-34","FIN","4:13:02","0:25:18","0:01:52","2:14:44","0:01:59","1:29:10","21","21","2","3392","11","11","1","14","14","1","21","21","2","15182","1518","112","8084","119","5350"
