Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"92","George Hoffmann","Male","PLAYA DEL REY","CA","US","M35-39","FIN","4:02:10","0:29:16","0:02:30","2:13:17","0:01:31","1:15:37","1","1","1","3500","12","8","3","1","1","1","1","1","1","14530","1756","150","7997","91","4537"
"710","Nick Dorn","Male","Stanford","CA","US","M25-29","FIN","4:11:31","0:28:23","0:02:32","2:21:00","0:01:40","1:17:55","2","2","1","3500","7","4","1","6","6","2","2","2","1","15091","1703","152","8460","100","4675"
"136","Matthew Quinn","Male","Aptos","CA","US","M25-29","FIN","4:12:07","0:28:26","0:02:13","2:19:52","0:01:27","1:20:10","3","3","2","3489","8","5","2","4","4","1","3","3","2","15127","1706","133","8392","87","4810"
"133","James Adams","Male","Spokane","WA","US","M18-24","FIN","4:14:17","0:28:27","0:02:09","2:20:18","0:01:51","1:21:32","4","4","1","3500","10","6","2","5","5","2","4","4","1","15257","1707","129","8418","111","4892"
"1148","Colter Purcell","Male","San Luis Obispo","California","US","M18-24","FIN","4:15:58","0:29:27","0:02:23","2:18:01","0:02:11","1:23:57","5","5","2","3469","13","9","3","3","3","1","5","5","2","15358","1767","143","8281","131","5037"
"77","Klemens Anderson","Male","San Francisco","CA","US","M25-29","FIN","4:15:58","0:32:43","0:02:42","2:19:05","0:01:33","1:19:56","6","6","3","3419","58","42","9","8","8","4","6","6","3","15358","1963","162","8345","93","4796"
"243","Nolan Weinstein","Male","Seattle","US-WA","US","M30-34","FIN","4:16:28","0:28:36","0:03:00","2:18:08","0:01:59","1:24:47","7","7","1","3500","11","7","1","2","2","1","7","7","1","15388","1716","180","8288","119","5087"
"188","Curtis Glanville","Male","Melfort","SK","CA","M25-29","FIN","4:16:36","0:34:02","0:02:13","2:18:11","0:01:54","1:20:17","8","8","4","3408","95","68","15","7","7","3","8","8","4","15396","2042","133","8291","114","4817"
"143","Eric Osband","Male","New York","US-NY","GR","M18-24","FIN","4:18:42","0:27:03","0:02:47","2:24:54","0:02:04","1:21:54","9","9","3","3420","3","2","1","9","9","3","9","9","3","15522","1623","167","8694","124","4914"
"93","Elliot Kawaoka","Male","Auburn","WA","JP","M40-44","FIN","4:20:47","0:29:55","0:03:12","2:22:02","0:01:48","1:23:50","10","10","1","3500","15","10","1","10","10","1","10","10","1","15647","1795","192","8522","108","5030"
"89","Mathew Engle","Male","Greenacres","WA","US","M35-39","FIN","4:23:45","0:34:24","0:01:59","2:22:11","0:01:39","1:23:33","11","11","2","3111","105","74","11","15","15","4","11","11","2","15825","2064","119","8531","99","5013"
"99","Jackson Rye","Male","RENTON","WA","US","M18-24","FIN","4:25:11","0:31:50","0:03:51","2:29:51","0:02:18","1:17:21","12","12","4","3303","38","28","5","27","26","7","12","12","4","15911","1910","231","8991","138","4641"
"766","Kai Mittelsteadt","Male","Bozeman ","MONTANA","US","M18-24","FIN","4:25:18","0:33:15","0:03:37","2:24:27","0:02:55","1:21:03","13","13","5","3301","69","48","10","21","20","5","13","13","5","15918","1995","217","8667","175","4863"
"609","Bruce Deakyne","Male","Boulder","CO","US","M35-39","FIN","4:25:35","0:26:26","0:02:52","2:27:39","0:02:39","1:25:59","14","14","3","3078","1","1","1","12","12","2","14","14","3","15935","1586","172","8859","159","5159"
"134","Parker Watt","Male","Austin","TX","US","M35-39","FIN","4:25:44","0:27:07","0:02:52","2:27:26","0:02:34","1:25:46","15","15","4","3075","4","3","2","14","14","3","15","15","4","15944","1627","172","8846","154","5146"
"1117","Jake Matthews","Male","Helena","Montana","US","M18-24","FIN","4:28:56","0:32:19","0:02:47","2:32:23","0:02:20","1:19:07","16","16","6","3236","49","35","7","34","33","8","16","16","6","16136","1939","167","9143","140","4747"
"72","Jack Gales","Male","Lake Oswego","OR","US","M18-24","FIN","4:28:56","0:31:41","0:02:41","2:22:57","0:01:47","1:29:50","17","17","7","3236","35","26","4","13","13","4","17","17","7","16136","1901","161","8577","107","5390"
"96","George-Joseph Asher","Male","Carlsbad","CA","US","M25-29","FIN","4:30:59","0:33:42","0:03:01","2:29:27","0:01:58","1:22:52","18","18","5","3149","84","61","13","29","28","9","18","18","5","16259","2022","181","8967","118","4972"
"793","Andy Stetzler","Male","Bellevue","US-WA","US","M35-39","FIN","4:31:47","0:30:09","0:02:56","2:28:11","0:02:57","1:27:35","19","19","5","2966","18","12","4","20","19","5","19","19","5","16307","1809","176","8891","177","5255"
"150","Christopher Arnold","Male","LOUISVILLE","KY","US","M40-44","FIN","4:31:52","0:31:52","0:04:07","2:24:16","0:03:08","1:28:28","20","20","2","3300","41","30","2","19","18","2","20","20","2","16312","1912","247","8656","188","5308"
"785","Ethan Hockett","Male","Spokane Valley","Washington","US","M25-29","FIN","4:31:56","0:35:23","0:03:44","2:27:37","0:01:28","1:23:45","21","21","6","3132","138","100","22","31","30","10","21","21","6","16316","2123","224","8857","88","5025"
"573","Daniel Meisel","Male","Soquel","CA","US","M25-29","FIN","4:32:38","0:30:13","0:02:29","2:26:50","0:01:28","1:31:38","22","22","7","3119","19","13","3","17","16","5","22","22","7","16358","1813","149","8810","88","5498"
"135","Connor Robinson","Male","Morgan Hill","US-CA","US","M25-29","FIN","4:33:08","0:32:28","0:03:06","2:29:24","0:02:13","1:25:57","23","23","8","3110","52","38","8","26","25","7","23","23","8","16388","1948","186","8964","133","5157"
"91","Drew Messick","Male","Dallas","US-TX","US","M18-24","FIN","4:33:38","0:34:24","0:02:44","2:25:52","0:01:42","1:28:56","24","24","8","3151","106","75","19","23","22","6","24","24","8","16418","2064","164","8752","102","5336"
"102","C.J. Castle","Male","DILLON","US-CO","US","M50-54","FIN","4:33:42","0:33:53","0:03:11","2:22:59","0:04:57","1:28:42","25","25","1","3500","90","64","2","18","17","1","25","25","1","16422","2033","191","8579","297","5322"
"148","Cameron Wolfe","Male","Redmond","WA","US","M25-29","FIN","4:35:33","0:30:14","0:03:14","2:31:20","0:02:06","1:28:39","26","26","9","3067","20","14","4","25","24","6","26","26","9","16533","1814","194","9080","126","5319"
"180","Guillaume Cotreau","Male","redmond","WA","FR","M25-29","FIN","4:36:27","0:38:59","0:03:08","2:27:58","0:01:43","1:24:39","27","27","10","3051","285","206","38","38","36","11","27","27","10","16587","2339","188","8878","103","5079"
"1115","Matthew Mcdonald","Male","Colorado Springs","CO","US","M25-29","FIN","4:37:01","0:34:53","0:03:24","2:32:02","0:01:58","1:24:43","28","28","11","3041","123","88","18","39","37","12","28","28","11","16621","2093","204","9122","118","5083"
"483","Johannes Oster","Male","Wien","Vienna","AT","M25-29","FIN","4:38:10","0:35:29","0:03:13","2:27:07","0:03:39","1:28:43","29","29","12","3020","142","103","24","28","27","8","29","29","12","16690","2129","193","8827","219","5323"
"804","Nigel Baummer","Male","Seattle","WA","US","M30-34","FIN","4:38:22","0:31:39","0:03:32","2:28:23","0:03:30","1:31:18","30","30","2","3105","33","25","3","24","23","2","30","30","2","16702","1899","212","8903","210","5478"
"527","Andrea Pizzini","Male","Coeur d'Alene","ID","IT","M35-39","FIN","4:38:35","0:32:09","0:02:22","2:28:16","0:01:46","1:34:02","31","31","6","2844","46","34","8","22","21","6","31","31","6","16715","1929","142","8896","106","5642"
"79","Karrie Stewart","Female","Mill Creek","WA","US","F40-44","FIN","4:38:54","0:28:15","0:03:00","2:27:37","0:02:28","1:37:35","32","1","1","3500","6","3","1","16","1","1","32","1","1","16734","1695","180","8857","148","5855"
"1164","Matt Muscat","Male","San Francisco","US-CA","US","M25-29","FIN","4:39:18","0:34:15","0:02:14","2:37:02","0:02:28","1:23:20","33","32","13","2999","101","73","16","54","50","14","33","32","13","16758","2055","134","9422","148","5000"
"669","Roger Thompson","Male","Spokane","US-WA","US","M55-59","FIN","4:40:23","0:30:36","0:02:38","2:22:11","0:01:47","1:43:11","34","33","1","3500","23","16","1","11","11","1","34","33","1","16823","1836","158","8531","107","6191"
"153","Ciaran Byrne","Male","Campbell","CA","IE","M50-54","FIN","4:40:42","0:32:02","0:02:58","2:31:28","0:01:59","1:32:15","35","34","2","3374","43","32","1","30","29","2","35","34","2","16842","1922","178","9088","119","5535"
"384","Carl Newton","Male","Mesa","AZ","US","M40-44","FIN","4:40:59","0:32:40","0:02:53","2:31:27","0:01:46","1:32:12","36","35","3","3136","56","41","3","32","31","3","36","35","3","16859","1960","173","9087","106","5532"
"87","Ryan Seguine","Male","Whitefish","MT","US","M45-49","FIN","4:41:42","0:32:26","0:03:33","2:32:22","0:02:35","1:30:46","37","36","1","3500","51","37","6","35","34","1","37","36","1","16902","1946","213","9142","155","5446"
"100","David Farsai","Male","Mercer Island","WA","US","M35-39","FIN","4:42:48","0:36:25","0:03:29","2:27:10","0:02:13","1:33:31","38","37","7","2768","176","132","18","33","32","7","38","37","7","16968","2185","209","8830","133","5611"
"88","Lexi Wright","Female","Sandy","UT","US","F25-29","FIN","4:43:37","0:36:05","0:02:44","2:35:17","0:01:41","1:27:49","39","2","1","3500","164","43","6","55","5","4","39","2","1","17017","2165","164","9317","101","5269"
"105","Haley Thaning","Female","Casselberry","FL","US","F25-29","FIN","4:45:37","0:26:47","0:02:40","2:40:56","0:02:25","1:32:49","40","3","2","3464","2","1","1","41","3","2","40","3","2","17137","1607","160","9656","145","5569"
"159","Alex Yager","Male","Spokane","WA","US","M35-39","FIN","4:46:15","0:31:22","0:03:16","2:37:19","0:03:04","1:31:14","41","38","8","2706","28","21","5","46","42","8","41","38","8","17175","1882","196","9439","184","5474"
"537","Joseph Miller","Male","Wenatchee","WA","US","M45-49","FIN","4:46:59","0:29:59","0:02:36","2:36:08","0:01:48","1:36:27","42","39","2","3404","17","11","1","36","35","2","42","39","2","17219","1799","156","9368","108","5787"
"132","Ernesto Samudio","Male","WOODINVILLE","WA","CO","M40-44","FIN","4:48:00","0:33:34","0:02:57","2:35:35","0:02:47","1:33:08","43","40","4","3010","79","56","6","48","44","4","43","40","4","17280","2014","177","9335","167","5588"
"427","Ben Overholt","Male","ARVADA","CO","US","M30-34","FIN","4:48:26","0:39:42","0:04:30","2:33:18","0:02:23","1:28:32","44","41","3","2924","319","232","31","62","57","6","44","41","3","17306","2382","270","9198","143","5312"
"540","Benjamin Lelevier","Male","Santa Cruz","CA","MX","M30-34","FIN","4:48:33","0:35:30","0:01:51","2:42:06","0:01:22","1:27:44","45","42","4","2922","144","105","13","70","63","7","45","42","4","17313","2130","111","9726","82","5264"
"845","Keith Johnson","Male","Falcon Heights","MN","US","M30-34","FIN","4:48:53","0:36:22","0:04:19","2:32:05","0:03:33","1:32:34","46","43","5","2916","171","128","17","51","47","4","46","43","5","17333","2182","259","9125","213","5554"
"1015","Nick Wixom","Male","Fort Collins","CO","US","M30-34","FIN","4:49:18","0:35:06","0:03:22","2:33:26","0:03:32","1:33:51","47","44","6","2909","130","95","12","45","41","3","47","44","6","17358","2106","202","9206","212","5631"
"815","Keith Bradford","Male","Calgary","CA-AB","CA","M50-54","FIN","4:49:47","0:36:48","0:03:41","2:37:38","0:03:24","1:28:16","48","45","3","3210","190","141","7","65","59","3","48","45","3","17387","2208","221","9458","204","5296"
"168","Adam Bystedt","Male","LK FOREST PK","WA","US","M40-44","FIN","4:50:06","0:35:58","0:02:47","2:33:50","0:01:53","1:35:38","49","46","5","2972","156","116","11","50","46","5","49","46","5","17406","2158","167","9230","113","5738"
"57","Justin Marzean","Male","SEATTLE","US-WA","US","M35-39","FIN","4:50:54","0:36:24","0:03:35","2:38:12","0:03:05","1:29:39","50","47","9","2622","173","130","17","66","60","10","50","47","9","17454","2184","215","9492","185","5379"
"987","Matt Seeley","Male","Polson","MT","US","M55-59","FIN","4:51:04","0:34:36","0:02:34","2:37:05","0:03:20","1:33:29","51","48","2","3307","114","81","4","56","51","2","51","48","2","17464","2076","154","9425","200","5609"
"438","Aileen Pannecoucke","Female","Pocatello","US-ID","BE","F25-29","FIN","4:51:05","0:27:10","0:02:59","2:38:41","0:02:06","1:40:09","52","4","3","3365","5","2","2","37","2","1","52","4","3","17465","1630","179","9521","126","6009"
"1018","Will Schlicher","Male","PLEASANTON","CA","US","M45-49","FIN","4:51:06","0:32:28","0:03:05","2:36:31","0:03:20","1:35:41","53","49","3","3330","53","39","7","47","43","3","53","49","3","17466","1948","185","9391","200","5741"
"174","Martin Lavigne","Male","Calgary","CA-AB","CA","M25-29","FIN","4:51:32","0:42:07","0:03:17","2:27:02","0:02:01","1:37:06","54","50","14","2779","445","321","56","49","45","13","54","50","14","17492","2527","197","8822","121","5826"
"577","Justin Stirpe","Male","Pullman","Washington","US","M18-24","FIN","4:52:23","0:36:44","0:03:30","2:30:07","0:02:04","1:39:59","55","51","9","2814","186","137","31","40","38","9","55","51","9","17543","2204","210","9007","124","5999"
"985","Jaxon Chisholm","Male","Cranbrook","BC","CA","M18-24","FIN","4:52:28","0:32:19","0:03:10","2:35:55","0:02:08","1:38:55","56","52","10","2812","50","36","8","43","39","10","56","52","10","17548","1939","190","9355","128","5935"
"1077","Amelia Deady","Female","Chicago","Illinois","US","F30-34","FIN","4:52:43","0:29:27","0:03:52","2:48:54","0:02:32","1:27:59","57","5","1","3500","14","5","2","84","8","1","57","5","1","17563","1767","232","10134","152","5279"
"536","Jeffrey Harless","Male","WENATCHEE","WA","US","M45-49","FIN","4:53:27","0:31:31","0:03:30","2:38:08","0:02:06","1:38:12","58","53","4","3288","30","22","5","53","49","4","58","53","4","17607","1891","210","9488","126","5892"
"139","Zachary Stewart","Male","Spokane Valley","WA","US","M18-24","FIN","4:53:55","0:35:47","0:02:54","2:41:38","0:02:02","1:31:34","59","54","11","2786","151","112","22","74","67","13","59","54","11","17635","2147","174","9698","122","5494"
"1145","Austin Bachman","Male","Pasco","WA","US","M18-24","FIN","4:54:04","0:37:25","0:04:06","2:43:33","0:02:44","1:26:17","60","55","12","2783","208","156","35","101","89","15","60","55","12","17644","2245","246","9813","164","5177"
"119","Lauren Lipsey","Female","Alexandria","VA","US","F40-44","FIN","4:54:21","0:34:37","0:02:52","2:40:29","0:01:51","1:34:31","61","6","2","3221","115","34","4","63","6","2","61","6","2","17661","2077","172","9629","111","5671"
"155","Hana Declerck","Female","San Carlos","US-CA","US","F25-29","FIN","4:54:31","0:33:14","0:02:39","2:35:00","0:02:20","1:41:18","62","7","4","3303","68","21","4","42","4","3","62","7","4","17671","1994","159","9300","140","6078"
"254","Donald Sherwood","Male","Anaheim","US-CA","US","M30-34","FIN","4:54:53","0:31:02","0:03:35","2:46:40","0:02:14","1:31:22","63","56","7","2808","26","19","2","79","72","9","63","56","7","17693","1862","215","10000","134","5482"
"1203","Josh Burt","Male","Sandpoint","ID","US","M45-49","FIN","4:55:52","0:30:49","0:04:14","2:45:49","0:02:35","1:32:25","64","57","5","3245","25","18","4","76","69","7","64","57","5","17752","1849","254","9949","155","5545"
"842","Cain Muro","Male","OTHELLO","US-WA","US","M18-24","FIN","4:55:57","0:34:00","0:03:47","2:46:23","0:02:24","1:29:23","65","58","13","2750","94","67","16","95","84","14","65","58","13","17757","2040","227","9983","144","5363"
"123","Gerald Ireland","Male","Fresno","US-CA","US","M45-49","FIN","4:56:34","0:30:48","0:02:58","2:45:30","0:02:40","1:34:38","66","59","6","3232","24","17","3","68","62","6","66","59","6","17794","1848","178","9930","160","5678"
"561","Travis Herdon","Male","Greeley","CO","AU","M30-34","FIN","4:57:05","0:33:26","0:05:54","2:40:47","0:02:24","1:34:33","67","60","8","2768","72","50","6","72","65","8","67","60","8","17825","2006","354","9647","144","5673"
"154","Kunho Yoon","Male","PORTLAND","US-OR","US","M35-39","FIN","4:57:46","0:37:00","0:03:48","2:37:13","0:02:25","1:37:21","68","61","10","2499","198","148","19","64","58","9","68","61","10","17866","2220","228","9433","145","5841"
"358","Preston Painter","Male","Helena","MT","US","M25-29","FIN","4:57:55","0:35:21","0:02:34","2:43:14","0:02:17","1:34:29","69","62","15","2664","136","99","21","77","70","17","69","62","15","17875","2121","154","9794","137","5669"
"178","Scott FULKERSON","Male","Simi Valley","US-CA","US","M40-44","FIN","4:58:06","0:38:05","0:03:16","2:42:16","0:02:35","1:31:54","70","63","6","2828","247","183","22","92","82","9","70","63","6","17886","2285","196","9736","155","5514"
"853","Casey Collier","Male","BEND","OR","US","M25-29","FIN","4:58:58","0:38:13","0:05:48","2:44:06","0:05:56","1:24:54","71","64","16","2645","250","186","35","119","105","25","71","64","16","17938","2293","348","9846","356","5094"
"1010","Samuel Shannon","Male","Burnaby","BC","CA","M25-29","FIN","4:59:00","0:37:33","0:05:06","2:43:43","0:03:00","1:29:38","72","65","17","2645","217","162","33","112","98","23","72","65","17","17940","2253","306","9823","180","5378"
