Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"673","Edwin Wells","Male","Idaho Falls","ID","US","M35-39","FIN","5:28:12","0:39:51","0:03:51","2:57:04","0:04:14","1:43:12","99999","99999","317","","99999","99999","344","99999","99999","437","99999","99999","317","19692","2391","231","10624","254","6192"
"118","Susannah Stewart","Female","Salt Lake City","UT","US","F40-44","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"565","Matthew Baird","Male","Draper","UT","US","M35-39","FIN","5:54:06","0:52:12","0:03:06","3:00:07","0:03:18","1:55:23","99999","99999","557","","99999","99999","975","99999","99999","656","99999","99999","557","21246","3132","186","10807","198","6923"
"1164","Joseph Koga","Male","Meridian","ID","US","M40-44","FIN","6:15:13","0:35:52","0:03:51","3:16:18","0:03:16","2:15:56","99999","99999","732","","99999","99999","158","99999","99999","667","99999","99999","732","22513","2152","231","11778","196","8156"
"275","Lee Plourde","Male","POST FALLS","ID","US","M55-59","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"399","Grant Folske","Male","Lake Oswego","OR","US","M30-34","FIN","4:21:34","0:33:38","0:02:09","2:21:49","0:01:07","1:22:51","99999","99999","28","","99999","99999","97","99999","99999","34","99999","99999","28","15694","2018","129","8509","67","4971"
"515","Amy Giuffre","Female","WHITEFISH BAY","WI","US","F35-39","FIN","7:10:36","0:54:10","0:05:38","3:31:18","0:04:31","2:34:59","99999","99999","1060","","99999","99999","1036","99999","99999","1072","99999","99999","1060","25836","3250","338","12678","271","9299"
"1405","Jesse Vondracek","Male","aesch","BL","US","M25-29","FIN","4:23:24","0:30:26","0:01:46","2:25:58","0:01:30","1:23:44","99999","99999","29","","99999","99999","38","99999","99999","36","99999","99999","29","15804","1826","106","8758","90","5024"
"699","Jadin Vansteenvort","Male","Helena","MT","US","M35-39","FIN","5:44:41","0:39:18","0:02:22","3:01:48","0:02:15","1:58:58","99999","99999","453","","99999","99999","308","99999","99999","476","99999","99999","453","20681","2358","142","10908","135","7138"
"1467","Ian Mostrenko","Male","Seattle","WA","","M40-44","FIN","5:37:36","0:44:31","0:05:26","2:52:11","0:03:51","1:51:37","99999","99999","399","","99999","99999","633","99999","99999","451","99999","99999","399","20256","2671","326","10331","231","6697"
"528","Natasha Copeland","Female","Vancouver","BC","CA","F35-39","FIN","7:47:05","1:00:29","0:05:12","4:08:43","0:05:11","2:27:30","99999","99999","1155","","99999","99999","1147","99999","99999","1209","99999","99999","1155","28025","3629","312","14923","311","8850"
"8","Adam Jensen","Male","Missoula","MT","US","MPRO","FIN","4:08:31","0:32:09","0:01:27","2:09:51","0:01:13","1:23:51","99999","99999","11","","99999","99999","63","99999","99999","12","99999","99999","11","14911","1929","87","7791","73","5031"
