Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"1473","Andoni Valencia Iriarte","Male","Guadalajara","","MX","M18-24","FIN","4:18:54","0:29:06","","2:17:15","","1:26:57","1","1","1","3500","17","15","4","2","2","1","1","1","1","15534","1746","186","8235","150","5217"
"1397","Colton Douda","Male","WOODLAND HLS","CA","US","M25-29","FIN","4:20:21","0:26:34","","2:17:54","","1:28:51","2","2","1","3500","3","3","1","1","1","1","2","2","1","15621","1594","282","8274","140","5331"
"1471","Drake Deuel","Male","Nice","","US","M18-24","FIN","4:24:17","0:39:24","","2:07:57","","1:30:21","3","3","2","3403","412","302","14","5","5","3","3","3","2","15857","2364","253","7677","143","5421"
"1360","Matthew Doyle","Male","HGHLNDS RANCH","CO","US","M25-29","FIN","4:26:56","0:34:33","","2:15:59","","1:29:47","4","4","2","3381","154","120","14","10","10","3","4","4","2","16016","2073","222","8159","175","5387"
"1390","Pierre Foutrein","Male","Ablain Saint Nazaire","","FR","M25-29","FIN","4:27:18","0:28:21","","2:23:09","","1:30:01","5","5","3","3374","8","7","2","11","11","4","5","5","3","16038","1701","215","8589","133","5401"
"1379","Lee Mount","Male","CHICAGO","IL","US","M25-29","FIN","4:32:14","0:31:07","","2:17:01","","1:37:54","6","6","4","3286","55","40","6","6","6","2","6","6","4","16334","1867","226","8221","147","5874"
"1373","Curtis Holloway","Male","Calgary","AB","CA","M25-29","FIN","4:32:39","0:31:29","","2:21:59","","1:32:43","7","7","5","3278","61","45","8","13","13","5","7","7","5","16359","1889","226","8519","162","5563"
"583","David Wild","Male","KAILUA KONA","HI","US","M35-39","FIN","4:33:16","0:29:52","","2:19:02","","1:38:11","8","8","1","3500","29","22","3","8","8","1","8","8","1","16396","1792","223","8342","148","5891"
"1410","Connor Wernecke","Male","dallas","TX","US","M25-29","FIN","4:34:37","0:28:56","","2:32:50","","1:26:58","9","9","6","3243","15","13","4","30","30","7","9","9","6","16477","1736","198","9170","155","5218"
"224","Younghwan Oh","Male","Seoul","KR-11","KR","M40-44","FIN","4:34:39","0:33:15","","2:26:32","","1:28:13","10","10","1","3500","107","83","9","23","23","3","10","10","1","16479","1995","235","8792","163","5293"
