Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"1673","Matias Dominguez","Male","Santiago","Santiago Metropolitan Region","CL","M40-44","FIN","4:43:33","0:33:56","0:06:26","2:24:26","0:04:56","1:33:49","88","83","17","2941","261","231","38","117","112","25","88","83","17","17013","2036","386","8666","296","5629"
"1733","Eduardo Garcia Hidalgo","Male","Santiago","Durango","CL","M40-44","FIN","4:44:21","0:35:21","0:06:34","2:19:50","0:04:10","1:38:26","89","84","18","2926","407","368","57","79","74","16","89","84","18","17061","2121","394","8390","250","5906"
"1672","Alexis Pérez","Male","Santiago, Región Metropolitana","Santiago Metropolitan Region","CL","M35-39","FIN","4:44:23","0:32:17","0:07:49","2:25:27","0:05:05","1:33:45","90","85","12","2954","155","138","25","125","120","20","90","85","12","17063","1937","469","8727","305","5625"
"1694","Rodrigo Andres Daza Caceres","Male","SANTIAGO, COMUNA ÑUÑOA","Santiago Metropolitan Region","CL","M40-44","FIN","4:44:24","0:36:44","0:06:12","2:23:58","0:04:15","1:33:15","91","86","19","2925","578","507","88","144","139","34","91","86","19","17064","2204","372","8638","255","5595"
"884","Francisco Tagle Selman","Male","","","CL","M25-29","FIN","4:44:26","0:25:42","0:05:54","2:29:48","0:03:39","1:39:23","92","87","9","2810","10","10","1","77","72","7","92","87","9","17066","1542","354","8988","219","5963"
"1789","Lucas Alvarez Marin","Male","San Antonio ","VALPARAISO","CL","M25-29","FIN","4:44:32","0:34:13","0:05:45","2:27:48","0:03:06","1:33:42","93","88","10","2808","278","246","39","158","153","14","93","88","10","17072","2053","345","8868","186","5622"
"1776","Claudio Sciaraffia","Male","IQUIQUE","Tarapacá","CL","M30-34","FIN","4:44:39","0:35:58","0:05:17","2:29:04","0:03:44","1:30:35","94","89","25","2919","473","421","95","208","202","41","94","89","25","17079","2158","317","8944","224","5435"
"1658","Nicolás Flanega Díaz","Male","La Serena","Coquimbo","CL","M35-39","FIN","4:44:44","0:31:38","0:07:01","2:32:53","0:04:38","1:28:35","95","90","13","2948","122","110","18","242","236","44","95","90","13","17084","1898","421","9173","278","5315"
"65","Bruno Toyos Torga","Male","SANTIAGO","CL-RM","ES","M35-39","FIN","4:44:45","0:37:42","0:06:07","2:25:34","0:03:41","1:31:42","96","91","14","2948","704","607","112","181","176","32","96","91","14","17085","2262","367","8734","221","5502"
"1567","Antonio Zuniga","Male","Santiago","Santiago Metropolitan Region","CL","M40-44","FIN","4:44:46","0:35:01","0:06:43","2:22:07","0:04:30","1:36:25","97","92","20","2919","361","324","52","106","101","23","97","92","20","17086","2101","403","8527","270","5785"
