Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2631","Teun Pauwels","Male","Antwerpen","Vlaams Gewest","BE","M40-44","FIN","4:37:15","0:31:06","0:04:21","2:31:03","0:03:02","1:27:43","26","26","4","2895","52","45","7","33","32","7","26","26","4","16635","1866","261","9063","182","5263"
"2326","Sarah Morrison","Female","Paeroa","","NZ","F45-49","FIN","4:38:09","0:33:38","0:04:54","2:26:25","0:03:49","1:29:23","27","1","1","3500","121","28","2","25","1","1","27","1","1","16689","2018","294","8785","229","5363"
"2456","Fletcher Kelleher","Male","Auckland","","NZ","M25-29","FIN","4:40:02","0:29:48","0:04:23","2:33:24","0:02:15","1:30:12","28","27","5","2831","34","29","8","40","39","7","28","27","5","16802","1788","263","9204","135","5412"
"2694","Josh Barnett","Male","Whanganui","MWT","IE","M45-49","FIN","4:40:30","0:30:22","0:03:39","2:33:26","0:01:44","1:31:18","29","28","1","3500","42","36","2","39","38","2","29","28","1","16830","1822","219","9206","104","5478"
"2628","Ryhor Zhurauliou","Male","Warsaw","MAZOWIECKIE","NZ","M40-44","FIN","4:40:39","0:32:05","0:03:53","2:24:27","0:02:15","1:37:59","30","29","5","2834","80","62","8","19","19","3","30","29","5","16839","1925","233","8667","135","5879"
"2528","Nicholas Del Moro","Male","Auckland","North Island","NZ","M30-34","FIN","4:40:49","0:31:52","0:05:21","2:29:31","0:02:22","1:31:42","31","30","7","2868","74","58","10","36","35","6","31","30","7","16849","1912","321","8971","142","5502"
"2730","Steve Swallow","Male","Tauranga","BAY OF PLENTY","NZ","M50-54","FIN","4:41:15","0:36:16","0:04:16","2:31:56","0:02:31","1:26:15","32","31","3","3311","225","161","12","70","66","7","32","31","3","16875","2176","256","9116","151","5175"
"2865","Johnny Calley","Male","Mount Maunganui","","NZ","M40-44","FIN","4:42:17","0:30:28","0:04:07","2:23:29","0:02:18","1:41:56","33","32","6","2804","44","38","5","14","14","2","33","32","6","16937","1828","247","8609","138","6116"
"2574","Louis Cottle","Male","Auckland","AU-NSW","NZ","M30-34","FIN","4:43:38","0:28:50","0:04:26","2:35:23","0:02:36","1:32:23","34","33","8","2818","25","21","3","44","43","8","34","33","8","17018","1730","266","9323","156","5543"
"2891","Herman Bolk","Male","","AUK","NZ","M30-34","FIN","4:43:54","0:33:36","0:04:44","2:30:37","0:03:35","1:31:23","35","34","9","2813","119","92","12","47","45","9","35","34","9","17034","2016","284","9037","215","5483"
