Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2","Sam Appleton","Male","Boulder","CO","AU","MPRO","FIN","3:48:43","0:24:32","","2:05:40","","1:15:50","1","1","1","3500","1","1","1","1","1","1","1","1","1","13723","1472","87","7540","74","4550"
"1","Mauricio Mendez","Male","Mexico City","CMX","MX","MPRO","FIN","3:53:29","0:25:28","","2:13:51","","1:11:35","2","2","2","3414","5","5","5","6","6","6","2","2","2","14009","1528","77","8031","78","4295"
"3","Joe Gambles","Male","Niwot","CO","AU","MPRO","FIN","3:57:42","0:26:08","","2:11:16","","1:17:22","3","3","3","3338","7","7","7","3","3","3","3","3","3","14262","1568","95","7876","81","4642"
"16","Paco Serrano","Male","San Pedro Garza GarciaSan Pedro Garza Garcia","Intl State","MX","MPRO","FIN","3:58:41","0:25:31","","2:13:29","","1:17:04","4","4","4","3320","6","6","6","5","5","5","4","4","4","14321","1531","72","8009","85","4624"
"6","Trevor Wurtele","Male","Kelowna","BC","CA","MPRO","FIN","4:00:05","0:28:27","","2:12:10","","1:16:58","5","5","5","3295","13","12","11","8","8","8","5","5","5","14405","1707","83","7930","67","4618"
"8","Alan Carrillo","Male","Cozumel","Quintana Roo","MX","MPRO","FIN","4:02:17","0:28:29","","2:08:57","","1:22:04","6","6","6","3255","15","13","12","2","2","2","6","6","6","14537","1709","89","7737","78","4924"
"5","Eric Lagerstrom","Male","Bend","OR","US","MPRO","FIN","4:03:33","0:24:34","","2:14:06","","1:22:17","7","7","7","3233","2","2","2","4","4","4","7","7","7","14613","1474","86","8046","70","4937"
"27","Antonio Villardaga","Male","Litchfield Park","AZ","MX","MPRO","FIN","4:04:48","0:24:40","","2:15:15","","1:21:42","8","8","8","3210","4","4","4","7","7","7","8","8","8","14688","1480","104","8115","87","4902"
"15","Curtis Feltner","Male","Bend","OR","US","MPRO","FIN","4:05:44","0:29:01","","2:14:53","","1:18:39","9","9","9","3193","17","14","13","10","10","10","9","9","9","14744","1741","96","8093","95","4719"
"25","Kevin Portmann","Male","Carlsbad","CA","FR","MPRO","FIN","4:08:09","0:30:09","","2:13:43","","1:21:30","10","10","10","3150","28","21","16","9","9","9","10","10","10","14889","1809","91","8023","76","4890"
"23","Joaquin Pereda","Male","Cozumel","MX-ROO","MX","MPRO","FIN","4:12:02","0:24:39","","2:27:01","","1:17:32","11","11","11","3080","3","3","3","16","16","15","11","11","11","15122","1479","77","8821","93","4652"
"10","Andrés Chirinos","Male","Arequipa","Lima","PE","MPRO","FIN","4:13:31","0:29:26","","2:18:34","","1:22:34","12","12","12","3053","20","17","15","14","14","13","12","12","12","15211","1766","86","8314","91","4954"
"14","Tyler Ems","Male","Boulder","CO","US","MPRO","FIN","4:15:13","0:29:06","","2:18:19","","1:24:34","13","13","13","3023","18","15","14","12","12","12","13","13","13","15313","1746","100","8299","94","5074"
"7","Fraser Cartmell","Male","Stirling","Intl State","GB","MPRO","FIN","4:16:55","0:26:35","","2:22:30","","1:24:42","14","14","14","2992","8","8","8","15","15","14","14","14","14","15415","1595","94","8550","94","5082"
"37","Ellie Salthouse","Female","Carindale","AU-QLD","AU","FPRO","FIN","4:17:36","0:28:25","","2:23:45","","1:22:25","15","1","1","3500","12","1","1","18","2","2","15","1","1","15456","1705","90","8625","91","4945"
"64","Brett King","Male","Salt Lake City","UT","US","M30-34","FIN","4:19:26","0:28:02","","2:19:06","","1:28:24","16","15","1","3500","11","11","1","13","13","1","16","15","1","15566","1682","127","8346","107","5304"
"39","Carrie Lester","Female","CARDIFF","CA","AU","FPRO","FIN","4:22:01","0:28:28","","2:23:29","","1:26:59","17","2","2","3420","14","2","2","17","1","1","17","2","2","15721","1708","99","8609","86","5219"
"36","Heather Wurtele","Female","Kelowna","BC","CA","FPRO","FIN","4:24:48","0:29:38","","2:24:00","","1:28:18","18","3","3","3370","23","4","3","20","3","3","18","3","3","15888","1778","96","8640","76","5298"
"793","Fernando Vargas Garibi","Male","Guadalajara","MX-JAL","MX","M35-39","FIN","4:25:29","0:34:47","","2:25:12","","1:21:47","19","16","1","3500","80","59","7","24","20","1","19","16","1","15929","2087","115","8712","108","4907"
"67","Leoncio Sanchez","Male","PUEBLA","Puebla","MX","M30-34","FIN","4:29:42","0:33:55","","2:26:17","","1:25:11","20","17","2","3315","64","46","4","25","21","3","20","17","2","16182","2035","135","8777","124","5111"
"20","Stephen Kilshaw","Male","SALT LAKE CTY","UT","CA","MPRO","FIN","4:30:22","0:27:09","","2:17:28","","1:42:45","21","18","15","2750","9","9","9","11","11","11","21","18","15","16222","1629","106","8248","74","6165"
"35","Angela Naeth","Female","Chatham","MA","CA","FPRO","FIN","4:30:33","0:32:51","","2:25:46","","1:28:41","22","4","4","3266","52","14","7","22","4","4","22","4","4","16233","1971","105","8746","90","5321"
"57","Bren Winbrock","Male","Encinitas","CA","US","M25-29","FIN","4:32:14","0:30:31","","2:31:48","","1:25:45","23","19","1","3500","31","24","4","30","25","2","23","19","1","16334","1831","138","9108","112","5145"
"94","David Born","Male","FORT COLLINS","CO","US","M25-29","FIN","4:34:33","0:31:36","","2:26:40","","1:32:31","24","20","2","3458","40","31","7","23","19","1","24","20","2","16473","1896","140","8800","86","5551"
"474","Jose Miguel Hernandez Espinosa","Male","León","Guanajuato","MX","M25-29","FIN","4:37:26","0:29:26","","2:37:22","","1:27:35","25","21","3","3406","20","17","2","33","28","3","25","21","3","16646","1766","108","9442","75","5255"
"42","Carly Johann","Female","Culver City","CA","US","FPRO","FIN","4:37:44","0:32:48","","2:28:13","","1:33:05","26","5","5","3137","51","13","6","27","5","5","26","5","5","16664","1968","116","8893","102","5585"
"99","Javier Hidalgo","Male","Barcelona","","ES","M40-44","FIN","4:38:41","0:38:42","","2:22:05","","1:33:31","27","22","1","3500","158","119","16","28","23","1","27","22","1","16721","2322","160","8525","103","5611"
"17","Jim Lubinski","Male","CALABASAS","CA","US","MPRO","FIN","4:41:04","0:35:31","","2:31:15","","1:30:40","28","23","16","2557","92","69","17","34","29","17","28","23","16","16864","2131","124","9075","94","5440"
"301","Jesus Perales","Male","Monterrey","MX-NLE","MX","M30-34","FIN","4:41:59","0:29:45","","2:27:21","","1:40:10","29","24","3","3094","25","20","2","21","18","2","29","24","3","16919","1785","173","8841","110","6010"
"79","Jean-Claude Constandse","Male","Vista","CA","MX","M40-44","FIN","4:42:02","0:32:41","","2:29:06","","1:36:37","30","25","2","3439","48","37","2","29","24","2","30","25","2","16922","1961","126","8946","92","5797"
"59","Marcos Reyes Arciga","Male","PUEBLA","MX-PUE","MX","M45-49","FIN","4:42:54","0:34:28","","2:25:55","","1:38:18","31","26","1","3500","72","52","6","26","22","1","31","26","1","16974","2068","139","8755","114","5898"
"325","Andrew Mchowell","Male","Honolulu","HI","US","M30-34","FIN","4:44:19","0:35:56","","2:32:28","","1:32:02","32","27","4","3052","104","77","11","38","33","4","32","27","4","17059","2156","126","9148","107","5522"
"22","Loren Nelson","Male","Redcliff","AB","CA","MPRO","FIN","4:45:53","0:27:12","","2:24:51","","1:49:23","33","28","17","2471","10","10","10","19","17","16","33","28","17","17153","1632","139","8691","128","6563"
"742","Rodolfo Ramon Ocampo Aldana","Male","xochitepec","morelos","MX","M35-39","FIN","4:47:41","0:41:22","","2:30:25","","1:30:28","34","29","2","3100","222","168","26","50","43","7","34","29","2","17261","2482","147","9025","179","5428"
"339","Armando Meneses Arellano","Male","Mexico","","MX","M45-49","FIN","4:48:10","0:31:08","","2:42:19","","1:30:59","35","30","2","3405","37","28","1","54","46","5","35","30","2","17290","1868","116","9739","108","5459"
"393","Ricardo Garcés López","Male","Iztacalco","Ciudad de México","MX","M18-24","FIN","4:48:50","0:34:02","","2:35:15","","1:35:34","36","31","1","3500","67","48","4","40","35","1","36","31","1","17330","2042","148","9315","91","5734"
"618","Spencer Newell","Male","BEND","OR","US","M35-39","FIN","4:49:28","0:38:33","","2:27:35","","1:38:01","37","32","3","3068","154","116","19","35","30","3","37","32","3","17368","2313","183","8855","136","5881"
"41","Christen Brown","Female","Longmont","CO","US","FPRO","FIN","4:49:37","0:29:51","","2:42:09","","1:34:31","38","6","6","2923","26","6","4","48","7","6","38","6","6","17377","1791","97","9729","89","5671"
"666","José Antonio Marqués Vilaplana","Male","MONTILLA","","ES","M40-44","FIN","4:51:12","0:37:38","","2:31:37","","1:37:32","39","33","3","3274","141","104","12","41","36","3","39","33","3","17472","2258","161","9097","104","5852"
"668","Sergio Monge Vargas","Male","San Pedro","San Jose","CR","M25-29","FIN","4:51:18","0:30:21","","2:41:50","","1:35:22","40","34","4","3156","29","22","3","49","42","6","40","34","4","17478","1821","120","9710","105","5722"
"114","Maria Jose Coco","Female","puebla","puebla","MX","F30-34","FIN","4:51:18","0:33:38","","2:39:08","","1:35:08","40","7","1","3500","61","18","2","53","8","1","40","7","1","17478","2018","101","9548","103","5708"
"138","Lars Hanschke","Male","Puebla","MX-PUE","MX","M40-44","FIN","4:51:50","0:37:52","","2:36:32","","1:32:57","42","35","4","3263","145","107","13","62","54","7","42","35","4","17510","2272","188","9392","81","5577"
"135","Juan Jose Sainz","Male","Mexico City","Mexico City","MX","M30-34","FIN","4:52:12","0:37:25","","2:37:44","","1:32:53","43","36","5","2910","134","98","15","61","53","6","43","36","5","17532","2245","132","9464","118","5573"
"58","Alvaro Sanchez","Male","SAN GERMAN","PR","BO","M45-49","FIN","4:54:10","0:34:02","","2:32:13","","1:43:49","44","37","3","3297","67","48","4","32","27","2","44","37","3","17650","2042","134","9133","112","6229"
"775","Jorge Cardoso","Male","Tlalpan","Distrito Federal","MX","M35-39","FIN","4:54:40","0:37:04","","2:35:26","","1:38:31","45","38","4","2974","126","91","12","52","45","8","45","38","4","17680","2224","106","9326","113","5911"
"673","Olympia Von Berg","Female","BOULDER","CO","US","F25-29","FIN","4:54:46","0:30:52","","2:40:05","","1:40:31","46","8","1","3500","35","9","1","44","6","1","46","8","1","17686","1852","113","9605","85","6031"
