Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"37","Filipe Azevedo","Male","Dubai ","Normandy","PT","MPRO","FIN","3:39:03","0:19:44","","2:05:19","","1:10:05","1","1","1","3500","6","5","4","2","2","2","1","1","1","13143","1184","132","7519","103","4205"
"40","Jason West","Male","Longmont","CO","US","MPRO","FIN","3:40:03","0:19:41","","2:08:00","","1:09:03","2","2","2","3482","4","3","2","8","8","8","2","2","2","13203","1181","119","7680","79","4143"
"38","Timothy Reed","Male","Lennox Head","NSW","AU","MPRO","FIN","3:43:22","0:19:56","","2:05:09","","1:14:30","3","3","3","3422","12","11","9","1","1","1","3","3","3","13402","1196","126","7509","100","4470"
"42","Stephen Kilshaw","Male","SALT LAKE CTY","UT","CA","MPRO","FIN","3:43:48","0:21:11","","2:06:07","","1:12:48","4","4","4","3414","46","37","17","6","6","6","4","4","4","13428","1271","137","7567","84","4368"
"58","Trevor Foley","Male","Brooksville","FL","US","MPRO","FIN","3:43:59","0:21:15","","2:09:59","","1:09:08","5","5","5","3411","49","40","19","12","12","12","5","5","5","13439","1275","140","7799","77","4148"
"44","Benjamin Deal","Male","Charlottesville","VA","US","MPRO","FIN","3:45:02","0:20:29","","2:06:51","","1:13:47","6","6","6","3392","27","21","13","10","10","10","6","6","6","13502","1229","145","7611","90","4427"
"41","Andre Lopes","Male","Longmont","CO","US","MPRO","FIN","3:45:55","0:19:53","","2:07:38","","1:14:51","7","7","7","3376","11","10","8","5","5","5","7","7","7","13555","1193","120","7658","92","4491"
"46","Tripp Hipple","Male","DENVER","CO","US","MPRO","FIN","3:46:03","0:21:29","","2:05:24","","1:15:07","8","8","8","3374","59","47","20","3","3","3","8","8","8","13563","1289","144","7524","99","4507"
"72","Danilo Pimentel","Male","Boulder","CO","BR","MPRO","FIN","3:47:44","0:19:42","","2:07:58","","1:16:25","9","9","9","3343","5","4","3","11","11","11","9","9","9","13664","1182","130","7678","88","4585"
"45","Patrick Brady","Male","WAUNAKEE","WI","US","MPRO","FIN","3:48:26","0:21:45","","2:09:39","","1:13:09","10","10","10","3331","63","50","21","13","13","13","10","10","10","13706","1305","133","7779","101","4389"
"57","Ted Treise","Male","Minnetonka","MN","US","MPRO","FIN","3:48:36","0:21:11","","2:06:26","","1:17:21","11","11","11","3328","47","38","18","7","7","7","11","11","11","13716","1271","122","7586","96","4641"
"68","Simon Lalonde","Male","Rosemère","QC","CA","MPRO","FIN","3:50:42","0:21:04","","2:06:08","","1:19:51","12","12","12","3290","41","32","15","4","4","4","12","12","12","13842","1264","139","7568","81","4791"
"74","Jonathan Staton","Male","HIGHLAND VLG","TX","US","MPRO","FIN","3:58:52","0:21:53","","2:13:46","","1:19:03","13","13","13","3143","69","56","25","15","15","14","13","13","13","14332","1313","151","8026","100","4743"
"61","Ricky Flynn","Male","Greenville","SC","US","MPRO","FIN","3:59:58","0:20:26","","2:19:51","","1:14:47","14","14","14","3123","24","18","11","26","25","20","14","14","14","14398","1226","183","8391","110","4487"
"240","Ben Tolliday","Male","ATLANTA","GA","US","M18-24","FIN","4:00:02","0:20:02","","2:13:50","","1:21:46","15","15","1","3500","17","14","2","14","14","1","15","15","1","14402","1202","169","8030","95","4906"
"865","Chris Hammer","Male","Gilbert","AZ","US","M35-39","FIN","4:01:44","0:21:54","","2:16:35","","1:16:34","16","16","1","3500","73","59","6","23","23","1","16","16","1","14504","1314","272","8195","130","4594"
"50","Lukas Siska","Male","SHREVEPORT","LA","SK","MPRO","FIN","4:02:11","0:19:52","","2:19:42","","1:18:38","17","17","15","3083","9","8","6","20","20","18","17","17","15","14531","1192","135","8382","103","4718"
"71","Luis Ortiz","Male","OAKLAND","FL","US","MPRO","FIN","4:02:30","0:19:40","","2:17:47","","1:21:19","18","18","16","3077","3","2","1","18","18","17","18","18","16","14550","1180","126","8267","97","4879"
"66","Kevin Jervis","Male","Walnut Creek","CA","US","MPRO","FIN","4:03:23","0:19:46","","2:23:55","","1:15:03","19","19","17","3062","7","6","5","32","30","23","19","19","17","14603","1186","117","8635","162","4503"
"67","David Lacombe","Male","Quebec","QC","CA","MPRO","FIN","4:03:37","0:21:52","","2:18:28","","1:18:43","20","20","18","3057","68","55","24","22","22","19","20","20","18","14617","1312","158","8308","115","4723"
"55","Chris Pietraszkiewicz","Male","San Antonio","TX","US","MPRO","FIN","4:04:20","0:19:53","","2:17:07","","1:23:21","21","21","19","3044","10","9","7","17","17","16","21","21","19","14660","1193","133","8227","107","5001"
"52","Steven Parker","Male","Arlington","VA","US","MPRO","FIN","4:04:32","0:21:11","","2:20:25","","1:17:17","22","22","20","3041","45","36","16","27","26","21","22","22","20","14672","1271","131","8425","208","4637"
"1","Ellie Salthouse","Female","Carindale","AU-QLD","AU","FPRO","FIN","4:04:47","0:20:00","","2:21:06","","1:19:52","23","1","1","3500","16","3","3","25","1","1","23","1","1","14687","1200","131","8466","98","4792"
"73","Vant Lammers","Male","Madison","WI","US","MPRO","FIN","4:05:06","0:22:08","","2:21:40","","1:17:00","24","23","21","3031","80","65","27","36","33","25","24","23","21","14706","1328","171","8500","88","4620"
"917","Kiel Bur","Male","Savannah","GA","US","M35-39","FIN","4:05:11","0:19:57","","2:20:16","","1:20:17","25","24","2","3437","13","12","1","24","24","2","25","24","2","14711","1197","169","8416","113","4817"
"5","Tamara Jewett","Female","Uxbridge","ON","CA","FPRO","FIN","4:05:25","0:22:21","","2:25:29","","1:13:09","26","2","2","3488","93","19","5","49","6","6","26","2","2","14725","1341","149","8729","116","4389"
"226","Thiago Bianchini","Male","Woodstock","GA","BR","M35-39","FIN","4:06:00","0:21:00","","2:23:29","","1:17:15","27","25","3","3423","38","29","4","40","35","3","27","25","3","14760","1260","160","8609","95","4635"
"64","Derek Kidwell","Male","Mooresville","NC","US","MPRO","FIN","4:08:49","0:20:25","","2:07:05","","1:37:12","28","26","22","2964","21","15","10","9","9","9","28","26","22","14929","1225","132","7625","115","5832"
"7","Danielle Lewis","Female","BOISE","ID","US","FPRO","FIN","4:09:26","0:23:02","","2:19:16","","1:23:29","29","3","3","3416","128","26","8","30","2","2","29","3","3","14966","1382","124","8356","96","5009"
"4","Mirinda Carfrae","Female","BOULDER","CO","US","FPRO","FIN","4:10:33","0:22:47","","2:21:43","","1:21:36","30","4","4","3396","114","23","7","37","4","4","30","4","4","15033","1367","140","8503","127","4896"
"2336","Nicholas Bongi","Male","Denver","CO","US","M25-29","FIN","4:10:59","0:21:16","","2:23:16","","1:22:09","31","27","1","3500","50","41","2","42","37","2","31","27","1","15059","1276","161","8596","97","4929"
"49","Pablo Gomez","Male","AUSTIN","TX","CO","MPRO","FIN","4:12:02","0:21:47","","2:14:02","","1:31:20","32","28","23","2906","64","51","22","16","16","15","32","28","23","15122","1307","145","8042","147","5480"
"2388","Scott Shumate","Male","GREENVILLE","SC","US","M40-44","FIN","4:13:24","0:21:30","","2:21:22","","1:25:18","33","29","1","3500","60","48","6","33","31","1","33","29","1","15204","1290","192","8482","122","5118"
"11","Jodie Robertson","Female","Melville","NY","US","FPRO","FIN","4:13:36","0:22:47","","2:27:43","","1:18:01","34","5","5","3341","112","22","6","65","9","9","34","5","5","15216","1367","195","8863","110","4681"
"48","Christopher Hess","Male","ROCKINGHAM","VA","US","MPRO","FIN","4:13:58","0:21:55","","2:19:06","","1:27:42","35","30","24","2871","75","61","26","28","27","22","35","30","24","15238","1315","180","8346","135","5262"
"340","Anthony Federico","Male","West Jefferson","NC","US","M25-29","FIN","4:14:28","0:23:56","","2:22:31","","1:22:25","36","31","2","3437","213","170","21","48","43","3","36","31","2","15268","1436","199","8551","138","4945"
"2174","Nick Fragnito","Male","Atlanta","GA","US","M30-34","FIN","4:14:48","0:21:00","","2:17:45","","1:31:06","37","32","1","3500","37","28","3","19","19","1","37","32","1","15288","1260","176","8265","121","5466"
"1395","Brad Woodford","Male","MINNEAPOLIS","MN","US","M25-29","FIN","4:14:53","0:22:21","","2:19:05","","1:28:44","38","33","3","3429","92","74","8","29","28","1","38","33","3","15293","1341","162","8345","121","5324"
"53","Steven Zawaski","Male","Boulder","CO","US","MPRO","FIN","4:15:12","0:21:03","","2:29:48","","1:19:45","39","34","25","2849","40","31","14","62","55","28","39","34","25","15312","1263","158","8988","118","4785"
"1430","Daniel Sinegra","Male","Pittsburgh","PA","US","M18-24","FIN","4:16:01","0:22:11","","2:21:56","","1:26:20","40","35","2","3212","81","66","5","41","36","2","40","35","2","15361","1331","183","8516","151","5180"
"23","Grace Alexander","Female","greenville","SC","US","FPRO","FIN","4:16:53","0:20:03","","2:24:40","","1:27:56","41","6","6","3282","18","4","4","38","5","5","41","6","6","15413","1203","137","8680","117","5276"
"2259","Alexander Betances","Male","Wauwatosa","WI","US","M30-34","FIN","4:17:02","0:22:59","","2:21:19","","1:26:24","42","36","2","3459","125","101","12","45","40","3","42","36","2","15422","1379","246","8479","134","5184"
"24","Sonja Catano","Female","HUDSON","MA","US","FPRO","FIN","4:17:49","0:19:58","","2:23:52","","1:30:01","43","7","7","3265","14","2","2","34","3","3","43","7","7","15469","1198","138","8632","100","5401"
"155","Ben Weaver","Male","COLUMBUS","IN","US","M50-54","FIN","4:17:52","0:22:17","","2:16:35","","1:32:29","44","37","1","3500","90","73","4","21","21","1","44","37","1","15472","1337","211","8195","179","5549"
"62","Yorlliry Moreno","Male","Bluffton","SC","US","MPRO","FIN","4:18:43","0:20:27","","2:25:15","","1:28:44","45","38","26","2786","25","19","12","44","39","26","45","38","26","15523","1227","142","8715","115","5324"
"60","Todd Burns","Male","Arlington","VA","US","MPRO","FIN","4:18:56","0:21:52","","2:27:23","","1:23:19","46","39","27","2782","67","54","23","53","47","27","46","39","27","15536","1312","179","8843","204","4999"
"1973","Felix Martinez","Male","AVENTURA","FL","VE","M35-39","FIN","4:20:15","0:25:23","","2:19:58","","1:28:13","47","40","4","3166","381","300","44","47","42","4","47","40","4","15615","1523","226","8398","176","5293"
"835","Jesus Angulo","Male","Fort Lauderdale","FL","US","M40-44","FIN","4:20:28","0:23:02","","2:27:03","","1:24:29","48","41","2","3372","129","103","14","63","56","6","48","41","2","15628","1382","210","8823","143","5069"
"2337","Nick Hetro","Male","Oak Ridge","TN","US","M30-34","FIN","4:21:14","0:22:49","","2:21:28","","1:32:13","49","42","3","3384","120","96","10","39","34","2","49","42","3","15674","1369","166","8488","117","5533"
"1588","Silvio Hernandes Delgado Junior","Male","Saint-Avé","","BR","M35-39","FIN","4:21:57","0:21:53","","2:24:55","","1:28:45","50","43","5","3136","70","57","5","50","44","5","50","43","5","15717","1313","233","8695","150","5325"
"18","Sarah Bishop","Female","Englewood","CO","US","FPRO","FIN","4:22:14","0:24:00","","2:26:56","","1:26:45","51","8","8","3185","222","46","11","64","8","8","51","8","8","15734","1440","166","8816","108","5205"
"831","Luca Rozycki","Male","Cordoba","CORDOBA","AR","M30-34","FIN","4:22:15","0:23:44","","2:26:41","","1:25:09","52","44","4","3365","194","153","17","67","58","5","52","44","4","15735","1424","216","8801","184","5109"
"259","Joel Bell","Male","Virginia Beach","VA","US","M45-49","FIN","4:22:22","0:22:23","","2:26:12","","1:28:14","53","45","1","3500","96","77","3","52","46","1","53","45","1","15742","1343","204","8772","130","5294"
"253","William Martin","Male","Clermont","FL","BR","M40-44","FIN","4:25:06","0:24:34","","2:24:53","","1:29:49","54","46","3","3289","282","222","40","57","51","4","54","46","3","15906","1474","218","8693","132","5389"
"706","Richard Stoffel","Male","Zurich","","CH","M50-54","FIN","4:26:05","0:22:14","","2:26:46","","1:30:24","55","47","2","3352","83","68","3","59","53","4","55","47","2","15965","1334","252","8806","149","5424"
"911","Maxwell Curtiss","Male","Milton","VT","US","M30-34","FIN","4:26:09","0:23:16","","2:28:05","","1:29:01","56","48","5","3295","151","117","13","74","65","7","56","48","5","15969","1396","209","8885","137","5341"
"25","Nicole Falcaro","Female","Portsmouth","NH","US","FPRO","FIN","4:26:21","0:23:23","","2:31:04","","1:26:37","57","9","9","3111","161","37","10","102","12","11","57","9","9","15981","1403","203","9064","114","5197"
"1120","Cody Angell","Male","St. Pete","FL","US","M35-39","FIN","4:26:34","0:24:50","","2:26:24","","1:27:59","58","49","6","3053","316","250","36","83","74","13","58","49","6","15994","1490","275","8784","166","5279"
"389","Davis Oliver","Male","LAKE MARY","FL","US","M18-24","FIN","4:26:49","0:22:58","","2:20:10","","1:36:59","59","50","3","3017","124","100","7","43","38","3","59","50","3","16009","1378","293","8410","110","5819"
"1058","Roger Hagues","Male","WEST POINT","GA","US","M35-39","FIN","4:26:59","0:26:17","","2:25:59","","1:27:59","60","51","7","3045","526","413","63","81","72","11","60","51","7","16019","1577","210","8759","193","5279"
"846","Todd Shellenberger","Male","Clermont","FL","US","M50-54","FIN","4:27:00","0:22:32","","2:27:26","","1:32:03","61","52","3","3335","101","81","5","58","52","3","61","52","3","16020","1352","190","8846","109","5523"
