Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"602","Brian Lynch","Male","Palos Verdes Estates","CA","US","M40-44","FIN","6:33:59","0:40:07","0:08:34","3:24:23","0:06:07","2:14:48","99999","99999","1389","","99999","99999","1184","99999","99999","1420","99999","99999","1389","23639","2407","514","12263","367","8088"
"858","David Lipschutz","Male","Hermosa Beach","CA","US","M35-39","FIN","5:38:28","0:32:59","0:04:38","3:03:45","0:01:50","1:55:16","99999","99999","684","","99999","99999","416","99999","99999","692","99999","99999","684","20308","1979","278","11025","110","6916"
"1964","Gregory Wolfe","Male","Arvada","CO","US","M45-49","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"187","Wayne Henrie","Male","Corona","CA","US","M25-29","FIN","6:35:38","0:50:39","0:06:06","3:21:29","0:05:11","2:12:13","99999","99999","1406","","99999","99999","1799","99999","99999","1504","99999","99999","1406","23738","3039","366","12089","311","7933"
"2398","Jeremiah O'Keefe","Male","Rancho Mirage","CA","US","M30-34","FIN","5:41:01","0:34:48","0:04:05","3:06:15","0:02:02","1:53:51","99999","99999","724","","99999","99999","611","99999","99999","804","99999","99999","724","20461","2088","245","11175","122","6831"
"878","Richard Fernand","Male","Boise","ID","US","M35-39","FIN","5:58:17","0:41:14","0:05:13","3:03:16","0:03:05","2:05:29","99999","99999","970","","99999","99999","1300","99999","99999","934","99999","99999","970","21497","2474","313","10996","185","7529"
"420","Paul Piccirillo","Male","Gustine","CA","US","M40-44","FIN","6:49:19","0:35:24","0:07:55","3:24:03","0:06:33","2:35:24","99999","99999","1531","","99999","99999","677","99999","99999","1318","99999","99999","1531","24559","2124","475","12243","393","9324"
"1004","Matthew Shortal","Male","San Francisco","CA","US","M35-39","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"1510","Nikki Molenbeek","Female","San Diego","CA","US","F45-49","DNF","0:00:00","0:43:06","0:06:21","3:09:47","0:00:00","0:00:00","99999","99999","99999","","99999","99999","1470","99999","99999","1142","99999","99999","99999","","2586","381","11387","",""
"678","Michael Shafai","Male","Manitou Springs","CO","US","M35-39","FIN","5:37:55","0:32:45","0:08:07","2:58:21","0:03:50","1:54:52","99999","99999","671","","99999","99999","392","99999","99999","637","99999","99999","671","20275","1965","487","10701","230","6892"
