Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"4","Terenzo Bozzone","Male","auckland","AUK","NZ","MPRO","FIN","3:45:34","0:24:19","","2:05:18","","1:13:20","1","1","1","3500","1","1","1","1","1","1","1","1","1","13534","1459","91","7518","66","4400"
"2","Matt Chrabot","Male","lafayette","CO","US","MPRO","FIN","3:49:25","0:24:20","","2:05:34","","1:16:44","2","2","2","3430","2","2","2","2","2","2","3","3","3","13765","1460","89","7534","78","4604"
"15","Kevin Collington","Male","Longmont","CO","US","MPRO","FIN","3:51:03","0:24:25","","2:07:54","","1:16:01","3","3","3","3401","4","4","4","5","5","5","2","2","2","13863","1465","87","7674","76","4561"
"5","Timothy O'Donnell","Male","boulder","CO","US","MPRO","FIN","3:51:43","0:24:21","","2:07:41","","1:16:55","4","4","4","3389","3","3","3","4","4","4","4","4","4","13903","1461","98","7661","68","4615"
"13","Jackson Laundry","Male","Guelph","ON","CA","MPRO","FIN","3:55:53","0:25:19","","2:06:50","","1:20:58","5","5","5","3314","8","7","7","3","3","3","7","7","7","14153","1519","94","7610","72","4858"
"28","Kennett Peterson","Male","Boulder","CO","US","MPRO","FIN","4:00:53","0:27:41","","2:09:21","","1:20:50","6","6","6","3224","15","11","11","6","6","6","6","6","6","14453","1661","105","7761","76","4850"
"22","Robbie Deckard","Male","Boulder","CO","US","MPRO","FIN","4:01:48","0:26:56","","2:12:22","","1:19:30","7","7","7","3207","12","10","10","9","9","9","5","5","5","14508","1616","98","7942","82","4770"
"18","Alan Carrillo","Male","Cozumel","Quintana Roo","MX","MPRO","FIN","4:02:30","0:27:56","","2:09:46","","1:21:48","8","8","8","3195","20","13","13","7","7","7","8","8","8","14550","1676","95","7786","85","4908"
"29","Kevin Portmann","Male","Carlsbad","CA","FR","MPRO","FIN","4:05:47","0:27:57","","2:11:15","","1:23:44","9","9","9","3136","22","15","15","8","8","8","12","11","11","14747","1677","99","7875","72","5024"
"6","Luke Mckenzie","Male","Carlsbad","CA","AU","MPRO","FIN","4:06:41","0:25:16","","2:14:39","","1:23:29","10","10","10","3119","6","5","5","12","12","12","11","10","10","14801","1516","95","8079","102","5009"
