Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2","Sam Long","Male","Tucson","AZ","US","MPRO","FIN","3:33:23","0:25:48","0:01:26","1:53:11","0:01:08","1:11:50","1","1","1","3500","25","23","18","1","1","1","1","1","1","12803","1548","86","6791","68","4310"
"4","Lionel Sanders","Male","Oro Valley","AZ","CA","MPRO","FIN","3:38:13","0:25:51","0:01:31","1:57:00","0:01:09","1:12:42","2","2","2","3413","30","28","22","4","4","4","2","2","2","13093","1551","91","7020","69","4362"
"3","Chris Leiferman","Male","Longmont","CO","US","MPRO","FIN","3:38:14","0:25:49","0:01:43","1:56:50","0:01:07","1:12:46","3","3","3","3412","27","25","19","2","2","2","3","3","3","13094","1549","103","7010","67","4366"
"7","Tomas Rodriguez Hernandez","Male","leon","Guanajuato ","MX","MPRO","FIN","3:39:23","0:24:25","0:01:49","2:02:19","0:01:22","1:09:27","4","4","4","3392","11","11","8","10","10","10","4","4","4","13163","1465","109","7339","82","4167"
"1","Matthew Sharpe","Male","Boulder","CO","CA","MPRO","FIN","3:39:35","0:23:31","0:01:31","1:59:21","0:01:05","1:14:07","5","5","5","3388","3","3","3","3","3","3","5","5","5","13175","1411","91","7161","65","4447"
"20","Robbie Deckard","Male","Boulder","CO","US","MPRO","FIN","3:42:52","0:25:48","0:01:40","2:00:45","0:01:11","1:13:28","6","6","6","3329","23","21","16","7","7","7","6","6","6","13372","1548","100","7245","71","4408"
"19","Jason Pohl","Male","Red Deer","AB","CA","MPRO","FIN","3:43:12","0:25:49","0:01:45","1:59:17","0:01:42","1:14:37","7","7","7","3323","28","26","20","5","5","5","7","7","7","13392","1549","105","7157","102","4477"
"15","Marty Andrie","Male","Colorado Springs","CO","US","MPRO","FIN","3:43:43","0:24:13","0:01:53","2:04:19","0:01:30","1:11:46","8","8","8","3314","7","7","5","15","15","15","8","8","8","13423","1453","113","7459","90","4306"
"10","Sam Appleton","Male","Boulder","CO","AU","MPRO","FIN","3:45:21","0:23:31","0:01:42","2:04:27","0:01:12","1:14:28","9","9","9","3284","2","2","2","13","13","13","9","9","9","13521","1411","102","7467","72","4468"
"11","Adam Feigh","Male","GRAND JCT","CO","US","MPRO","FIN","3:48:47","0:25:48","0:01:43","2:00:39","0:01:24","1:19:13","10","10","10","3222","24","22","17","6","6","6","10","10","10","13727","1548","103","7239","84","4753"
"12","Andy Potts","Male","COLORADO SPGS","CO","US","MPRO","FIN","3:48:56","0:25:05","0:01:57","2:01:12","0:01:44","1:18:59","11","11","11","3220","16","14","10","8","8","8","11","11","11","13736","1505","117","7272","104","4739"
"24","Tripp Hipple","Male","DENVER","CO","US","MPRO","FIN","3:49:58","0:29:01","0:01:47","2:00:31","0:01:14","1:17:25","12","12","12","3201","66","55","33","16","16","16","12","12","12","13798","1741","107","7231","74","4645"
"14","Dylan Gillespie","Male","Bozeman","MT","US","MPRO","FIN","3:50:23","0:25:07","0:01:28","2:01:39","0:01:10","1:20:59","13","13","13","3194","18","16","12","9","9","9","13","13","13","13823","1507","88","7299","70","4859"
"21","Sam Osborne","Male","Rotorua","","NZ","MPRO","FIN","3:51:33","0:25:05","0:01:32","2:01:58","0:01:16","1:21:43","14","14","14","3173","17","15","11","11","11","11","14","14","14","13893","1505","92","7318","76","4903"
"17","Benjamin Deal","Male","Charlottesville","VA","US","MPRO","FIN","3:51:50","0:25:46","0:01:56","2:04:45","0:01:19","1:18:04","15","15","15","3167","22","20","15","19","19","17","15","15","15","13910","1546","116","7485","79","4684"
"41","Devin Volk","Male","Bend","OR","US","MPRO","FIN","3:52:11","0:27:15","0:01:42","2:05:20","0:01:18","1:16:36","16","16","16","3161","40","34","24","24","23","21","16","16","16","13931","1635","102","7520","78","4596"
"38","Nicholas Scott","Male","Vancouver","BC","CA","MPRO","FIN","3:53:15","0:27:54","0:01:49","2:04:33","0:01:21","1:17:39","17","17","17","3142","53","45","31","23","22","20","17","17","17","13995","1674","109","7473","81","4659"
"23","Steven Zawaski","Male","Boulder","CO","US","MPRO","FIN","3:54:09","0:25:51","0:01:42","2:06:56","0:01:29","1:18:11","18","18","18","3126","29","27","21","26","25","23","18","18","18","14049","1551","102","7616","89","4691"
"39","Jan Stepinski","Male","Palo Alto","CA","US","MPRO","FIN","3:54:34","0:24:56","0:02:01","2:05:45","0:01:55","1:19:58","19","19","19","3118","15","13","9","20","20","18","19","19","19","14074","1496","121","7545","115","4798"
"25","Neal Ross","Male","Lakewood","CO","US","MPRO","FIN","3:55:03","0:27:17","0:02:05","2:05:00","0:01:29","1:19:12","20","20","20","3110","42","36","25","25","24","22","20","20","20","14103","1637","125","7500","89","4752"
"60","Taylor Knibb","Female","Boulder","CO","US","FPRO","FIN","3:56:34","0:24:53","0:02:03","2:06:08","0:01:05","1:22:24","21","1","1","3500","14","2","2","21","1","1","21","1","1","14194","1493","123","7568","65","4944"
"42","Mark Saroni","Male","SAN ANTONIO","TX","US","MPRO","FIN","3:56:51","0:27:31","0:01:43","2:06:28","0:01:32","1:19:38","22","21","21","3077","47","40","28","29","28","26","22","21","21","14211","1651","103","7588","92","4778"
"22","Eduardo Perez Sandi","Male","Léon","Guanajuato","MX","MPRO","FIN","3:57:12","0:27:27","0:01:37","2:11:54","0:01:21","1:14:52","23","22","22","3071","45","38","27","38","36","32","23","22","22","14232","1647","97","7914","81","4492"
"1111","Joshua Berles","Male","Wahrstorf","MV","DE","M18-24","FIN","3:59:44","0:24:21","0:01:38","2:06:27","0:01:35","1:25:43","24","23","1","3500","9","9","1","18","18","1","24","23","1","14384","1461","98","7587","95","5143"
"482","Matthew Guenter","Male","Boulder","CO","US","M25-29","FIN","4:01:21","0:24:10","0:01:52","2:06:12","0:01:31","1:27:36","25","24","1","3500","5","5","2","17","17","1","25","24","1","14481","1450","112","7572","91","5256"
"27","Simon Shi","Male","Santa Ana","CA","US","MPRO","FIN","4:02:17","0:24:23","0:02:07","2:12:12","0:01:49","1:21:47","26","25","23","2979","10","10","7","33","32","29","26","25","23","14537","1463","127","7932","109","4907"
"28","Nick Cosman","Male","Kingston","ON","CA","MPRO","FIN","4:02:58","0:27:42","0:01:59","2:08:58","0:01:46","1:22:32","27","26","24","2967","50","43","30","32","31","28","27","26","24","14578","1662","119","7738","106","4952"
"37","Braxton Bokos","Male","boulder","CO","US","MPRO","FIN","4:03:30","0:23:29","0:01:37","2:03:41","0:01:20","1:33:24","28","27","25","2957","1","1","1","12","12","12","28","27","25","14610","1409","97","7421","80","5604"
"48","Todd Suttor","Male","BOULDER","CO","US","MPRO","FIN","4:04:06","0:25:44","0:01:36","2:06:51","0:01:28","1:28:28","29","28","26","2947","20","18","13","22","21","19","29","28","26","14646","1544","96","7611","88","5308"
"62","Holly Lawrence","Female","Longmont","CO","GB","FPRO","FIN","4:04:39","0:26:42","0:01:53","2:11:06","0:01:24","1:23:34","30","2","2","3354","35","5","4","36","2","2","30","2","2","14679","1602","113","7866","84","5014"
"44","Andrew Shellenberger","Male","Clermont","FL","US","MPRO","FIN","4:05:15","0:24:10","0:01:42","2:09:01","0:01:16","1:29:05","31","29","27","2926","6","6","4","28","27","25","31","29","27","14715","1450","102","7741","76","5345"
"1214","Luke Davis","Male","BOULDER","CO","US","M30-34","FIN","4:05:17","0:29:37","0:02:05","2:12:37","0:01:28","1:19:30","32","30","1","3500","80","66","2","48","44","2","32","30","1","14717","1777","125","7957","88","4770"
"61","Jeanni Metzler","Female","80301","CO","ZA","FPRO","FIN","4:05:26","0:27:00","0:01:43","2:14:57","0:01:18","1:20:28","33","3","3","3340","38","6","5","45","4","4","33","3","3","14726","1620","103","8097","78","4828"
"29","Klodian Mitri","Male","South Jordan","UT","US","MPRO","FIN","4:06:25","0:30:38","0:01:56","2:12:08","0:01:46","1:19:58","34","31","28","2905","96","79","35","49","45","35","34","31","28","14785","1838","116","7928","106","4798"
"45","Ben Stern","Male","San Diego","CA","US","MPRO","FIN","4:06:42","0:27:34","0:02:07","2:09:36","0:02:01","1:25:24","35","32","29","2900","49","42","29","35","34","30","35","32","29","14802","1654","127","7776","121","5124"
"272","Ian Hildebrandt","Male","Denver","CO","US","M25-29","FIN","4:07:40","0:28:30","0:01:45","2:12:41","0:01:15","1:23:30","36","33","2","3386","61","51","6","42","39","3","36","33","2","14860","1710","105","7961","75","5010"
"1510","Zachary Harner","Male","BOULDER","CO","US","M30-34","FIN","4:07:51","0:31:48","0:03:55","2:03:09","0:02:10","1:26:48","37","34","2","3453","133","102","11","34","33","1","37","34","2","14871","1908","235","7389","130","5208"
"13","Kennett Peterson","Male","Boulder","CO","US","MPRO","FIN","4:08:02","0:27:55","0:01:45","2:00:01","0:01:36","1:36:45","38","35","30","2876","54","46","32","14","14","14","38","35","30","14882","1675","105","7201","96","5805"
"567","Fernando Maluf","Male","Sao Paulo","BR-SP","BR","M25-29","FIN","4:08:38","0:29:11","0:01:53","2:13:06","0:01:18","1:23:10","39","36","3","3368","70","59","9","47","43","5","39","36","3","14918","1751","113","7986","78","4990"
"175","Read Ziegler","Male","ATLANTA","GA","US","M25-29","FIN","4:10:03","0:26:52","0:02:08","2:14:07","0:01:46","1:25:09","40","37","4","3343","36","31","3","43","40","4","40","37","4","15003","1612","128","8047","106","5109"
