Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"1053","Colleen Kennedy","Female","Kamloops","BC","CA","F40-44","FIN","6:54:29","0:44:20","0:05:55","3:10:51","0:03:11","2:50:12","99999","99999","874","","99999","99999","700","99999","99999","746","99999","99999","874","24869","2660","355","11451","191","10212"
"1176","Doug Henderson","Male","Calgary","AB","CA","M40-44","FIN","6:41:41","0:45:17","0:07:19","3:12:39","0:03:49","2:32:37","99999","99999","803","","99999","99999","741","99999","99999","809","99999","99999","803","24101","2717","439","11559","229","9157"
"1183","Dave Cwynar","Male","Calgary","AB","CA","M40-44","FIN","4:57:45","0:36:05","0:04:16","2:43:48","0:01:49","1:31:47","99999","99999","83","","99999","99999","196","99999","99999","208","99999","99999","83","17865","2165","256","9828","109","5507"
"1389","Colin Stone","Male","Calgary","AB","CA","M18-24","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"1318","Hans Winsnes","Male","Guadalajara","","MX","M40-44","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"977","Charlie Lew","Male","Calgary","AB","CA","M45-49","FIN","6:08:36","0:46:03","0:06:15","2:55:11","0:02:38","2:18:29","99999","99999","563","","99999","99999","779","99999","99999","545","99999","99999","563","22116","2763","375","10511","158","8309"
"188","Rob Wall","Male","Calgary","AB","CA","M35-39","FIN","6:33:19","0:44:09","0:09:20","3:13:16","0:06:26","2:20:08","99999","99999","740","","99999","99999","690","99999","99999","824","99999","99999","740","23599","2649","560","11596","386","8408"
"1676","Peter Lund","Male","Red Deer","AB","CA","Unknown","FIN","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","99999","99999","99999","","99999","99999","99999","99999","99999","99999","99999","99999","99999","","","","","",""
"1456","Guillermo Del Castillo","Male","Toronto","ON","EC","M25-29","FIN","8:14:38","1:02:48","0:07:05","3:36:45","0:04:29","3:23:31","99999","99999","1040","","99999","99999","1057","99999","99999","1046","99999","99999","1040","29678","3768","425","13005","269","12211"
"1565","Brodie Garrison","Male","Fort St.John","BC","CA","M30-34","FIN","5:33:58","0:43:33","0:05:14","2:39:46","0:02:48","2:02:37","99999","99999","295","","99999","99999","656","99999","99999","259","99999","99999","295","20038","2613","314","9586","168","7357"
