Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"1","Dan Wilson","Male","Tarragindi","QLD","AU","MPRO","FIN","3:42:12","0:23:52","","2:04:23","","1:12:06","1","1","1","3500","2","2","2","8","8","8","1","1","1","13332","1432","59","7463","52","4326"
"2","Timothy Reed","Male","Lennox Head","NSW","AU","MPRO","FIN","3:43:34","0:24:38","","2:03:14","","1:13:40","2","2","2","3475","8","8","7","2","2","2","2","2","2","13414","1478","72","7394","50","4420"
"11","Braden Currie","Male","Wanaka","OTA","NZ","MPRO","FIN","3:43:37","0:24:48","","2:03:04","","1:13:40","3","3","3","3474","11","10","8","2","2","2","3","3","3","13417","1488","72","7384","53","4420"
"7","Sam Appleton","Male","Boulder","CO","AU","MPRO","FIN","3:44:50","0:23:54","","2:04:11","","1:14:53","4","4","4","3452","3","3","3","4","4","4","4","4","4","13490","1434","64","7451","48","4493"
"9","Joe Gambles","Male","Niwot","CO","AU","MPRO","FIN","3:46:26","0:24:56","","2:02:57","","1:16:37","5","5","5","3423","16","13","11","1","1","1","5","5","5","13586","1496","65","7377","51","4597"
"14","Aaron Royle","Male","Coniston","NSW","AU","MPRO","FIN","3:47:12","0:23:13","","2:04:43","","1:17:10","6","6","6","3410","1","1","1","7","7","7","6","6","6","13632","1393","76","7483","50","4630"
"16","Sam Betten","Male","CAPALABA","QLD","AU","MPRO","FIN","3:48:45","0:23:58","","2:03:46","","1:18:47","7","7","7","3382","4","4","4","9","9","9","7","7","7","13725","1438","91","7426","43","4727"
"3","Michael Raelert","Male","Drage","","DE","MPRO","FIN","3:50:26","0:24:49","","2:03:11","","1:20:22","8","8","8","3351","12","11","9","6","6","6","8","8","8","13826","1489","70","7391","54","4822"
"5","Jake Montgomery","Male","Currumbin","QLD","AU","MPRO","FIN","3:54:25","0:24:30","","2:03:30","","1:24:18","9","9","9","3280","5","5","5","4","4","4","9","9","9","14065","1470","69","7410","58","5058"
"12","Casey Munro","Male","Mooloolaba","QLD","AU","MPRO","FIN","3:56:58","0:24:33","","2:10:26","","1:19:52","10","10","10","3234","6","6","6","10","10","10","10","10","10","14218","1473","60","7826","67","4792"
"28","Alex Reithmeier","Male","Loftus","NSW","AU","MPRO","FIN","3:57:08","0:25:28","","2:12:22","","1:17:13","11","11","11","3231","17","14","12","17","17","15","11","11","11","14228","1528","59","7942","66","4633"
"23","Lachlan Kerin","Male","Nambour","QLD","AU","MPRO","FIN","3:57:24","0:26:23","","2:08:22","","1:20:18","12","12","12","3226","24","21","14","11","11","11","12","12","12","14244","1583","76","7702","65","4818"
"8","Paul Ambrose","Male","","NSW","AU","MPRO","FIN","3:59:10","0:26:26","","2:08:25","","1:22:06","13","13","13","3194","26","23","16","11","11","11","13","13","13","14350","1586","70","7705","63","4926"
"18","Simon Cochrane","Male","Hamilton","WKO","NZ","MPRO","FIN","4:00:12","0:25:29","","2:09:38","","1:22:42","14","14","14","3176","18","15","13","13","13","13","14","14","14","14412","1529","72","7778","71","4962"
"27","Tim Rea","Male","Galston","NSW","AU","MPRO","FIN","4:00:18","0:26:24","","2:11:25","","1:19:49","15","15","15","3174","25","22","15","18","18","16","15","15","15","14418","1584","79","7885","81","4789"
"155","Jack Tierney","Male","Somerton Park","SA","AU","M18-24","FIN","4:01:10","0:24:36","","2:12:11","","1:21:49","16","16","1","3500","7","7","1","15","15","1","16","16","1","14470","1476","99","7931","55","4909"
"992","Caleb Noble","Male","Iluka","AU-WA","AU","M18-24","FIN","4:02:43","0:26:16","","2:14:21","","1:19:30","17","17","2","3472","22","19","5","20","20","3","17","17","2","14563","1576","88","8061","68","4770"
"19","James Davy","Male","Towradgi","NSW","AU","MPRO","FIN","4:02:56","0:24:50","","2:09:13","","1:25:11","18","18","16","3126","14","12","10","14","14","14","18","18","16","14576","1490","155","7753","67","5111"
"183","Matt Duncan","Male","Stratham","WA","AU","M25-29","FIN","4:03:53","0:26:17","","2:14:33","","1:20:47","19","19","1","3500","23","20","2","21","21","2","19","19","1","14633","1577","77","8073","59","4847"
"29","Ryan Waddington","Male","Davis","CA","AU","MPRO","FIN","4:03:58","0:27:45","","2:18:22","","1:15:42","20","20","17","3108","35","27","17","33","30","17","20","20","17","14638","1665","63","8302","66","4542"
"182","Nathan Dortmann","Male","Kangaroo Point","AU-QLD","FR","M25-29","FIN","4:05:26","0:29:02","","2:11:59","","1:21:28","21","21","2","3472","45","36","6","22","22","3","21","21","2","14726","1742","105","7919","72","4888"
"42","Melissa Hauschildt","Female","noosaville","QLD","AU","FPRO","FIN","4:07:06","0:29:51","","2:15:37","","1:19:03","22","1","1","3500","52","11","9","31","2","2","22","1","1","14826","1791","90","8137","65","4743"
"202","Matt Lewis","Male","Canberra","ACT","AU","M25-29","FIN","4:07:59","0:28:41","","2:14:08","","1:22:42","23","22","3","3426","42","33","5","24","24","4","23","22","3","14879","1721","79","8048","69","4962"
"60","Felicity Sheedy-Ryan","Female","Wembley","WA","AU","FPRO","FIN","4:08:31","0:27:07","","2:20:16","","1:19:07","24","2","2","3474","31","7","6","36","4","4","24","2","2","14911","1627","66","8416","55","4747"
"209","Nick North","Male","Bathurst","AU-NSW","AU","M25-29","FIN","4:09:10","0:24:42","","2:12:26","","1:29:43","25","23","4","3404","9","9","1","15","15","1","25","23","4","14950","1482","78","7946","61","5383"
"408","Hayden Armstrong","Male","Rosny","AU-TAS","AU","M35-39","FIN","4:09:15","0:29:02","","2:12:56","","1:23:37","26","24","1","3500","45","36","5","25","25","1","26","24","1","14955","1742","146","7976","74","5017"
"144","Simon Hearn","Male","Warana","QLD","AU","M18-24","FIN","4:10:08","0:26:12","","2:14:10","","1:26:39","27","25","3","3338","20","17","3","19","19","2","27","25","3","15008","1572","102","8050","85","5199"
"237","Justin Wendemuth","Male","Bondi beach","NSW","AU","M25-29","FIN","4:10:53","0:30:02","","2:15:03","","1:22:29","28","26","5","3374","55","44","8","30","29","6","28","26","5","15053","1802","101","8103","98","4949"
